,Times,MoIs,a,b,c
0,212360616000.0,1.0207605763049272e+16,454.34782608695645,2746.0925805131883,2654.3478260869565
1,212360618857.32,1.0208476762539664e+16,454.33157313915376,2746.199424973926,2654.3012760431384
2,212360621714.64,1.020967938155609e+16,454.311235756312,2746.346891098378,2654.2280716366754
3,212360624571.96,1.021101643405698e+16,454.2898923170423,2746.510943253976,2654.141826011558
4,212360627429.28,1.0212410143418364e+16,454.2682909511514,2746.682013869952,2654.0495537724523
5,212360630286.6,1.0213828364001142e+16,454.24661739653504,2746.8561200249546,2653.954564300937
6,212360633143.92,1.0215257443842434e+16,454.2249204647472,2747.0315629245697,2653.858361228724
7,212360636001.24,1.0216691497296022e+16,454.20321414047874,2747.2076084544483,2653.7616156720806
8,212360638858.56,1.0218127966432294e+16,454.18150287444485,2747.3839371684394,2653.6646245420225
9,212360641715.88,1.0219565734897344e+16,454.15978823746,2747.5604095605186,2653.5675186111284
10,212360644573.2,1.0221004314461374e+16,454.13807083214607,2747.7369645956383,2653.4703553453323
11,212360647430.52,1.0222443491385278e+16,454.11635090377024,2747.9135755446273,2653.3731599679004
12,212360650287.84,1.0223883172071874e+16,454.0946285560995,2748.0902306961398,2653.2759435439343
13,212360653145.16,1.0225323315587602e+16,454.07290383354297,2748.2669249219757,2653.1787109250604
14,212360656002.48,1.0226763904119784e+16,454.05117675449293,2748.443655983917,2653.081464235614
15,212360658859.8,1.0228204929990516e+16,454.0294473262459,2748.6204229104546,2652.9842044035863
16,212360661717.12,1.0229646389928078e+16,454.00771555205955,2748.797225280859,2652.886931834088
17,212360664574.44,1.0231088282572304e+16,453.98598143374954,2748.9740629133544,2652.789646704342
18,212360667431.76,1.0232530607426326e+16,453.9642449718973,2749.150935734012,2652.6923490907834
19,212360670289.08,1.0233973364408586e+16,453.9425061658434,2749.3278437206623,2652.5950390237317
20,212360673146.4,1.0235416553617196e+16,453.92076501455307,2749.504786873536,2652.497716512957
21,212360676003.72,1.0236860175191052e+16,453.89902151763107,2749.6817651980364,2652.4003815609412
22,212360678861.04,1.0238304229265862e+16,453.87727567529026,2749.858778699263,2652.303034168361
23,212360681718.36,1.0239748716001204e+16,453.8555274874072,2750.035827385254,2652.2056743342373
24,212360684575.68,1.024119363560383e+16,453.8337769530098,2750.2129112698176,2652.1083020549336
25,212360687433.0,1.024263898829886e+16,453.8120240709237,2750.3900303689934,2652.0109173253204
26,212360690290.32,1.0244084774281064e+16,453.7902688406926,2750.56718469513,2651.9135201413424
27,212360693147.64,1.0245530993710872e+16,453.76851126250415,2750.744374256374,2651.8161105008107
28,212360696004.96,1.0246977646759024e+16,453.7467513362236,2750.9215990621133,2651.7186884014886
29,212360698862.28,1.0248424733637576e+16,453.7249890608713,2751.098859126778,2651.621253839179
30,212360844585.6,1.0320438075699632e+16,452.62888834911826,2759.9154443892444,2646.8171080110665
31,212360844585.6,1.0320438075699632e+16,452.62888834911826,2759.9154443892444,2646.8171080110665
32,212360847442.92,1.0321901573250058e+16,452.6070934283702,2760.0938239065736,2646.719449514238
33,212360850300.24,1.0323368962145932e+16,452.5852310752003,2760.2726398072055,2646.6215743913885
34,212360853157.56,1.0324838128792696e+16,452.56335065219014,2760.451651957023,2646.5235766206947
35,212360856014.88,1.0326308284793228e+16,452.5414639643743,2760.630766591268,2646.425513219034
36,212360858872.2,1.0327779115552804e+16,452.5195738781387,2760.809945485655,2646.3274128021417
37,212360861729.52,1.0329250490129568e+16,452.4976811215687,2760.9891725594252,2646.229288769033
38,212360864586.84,1.0330722352697056e+16,452.4757858940334,2761.168440915085,2646.1311471974086
39,212360867444.16,1.0332194679198818e+16,452.4538882554478,2761.3477475660393,2646.0329908000303
40,212360870301.48,1.0333667459290522e+16,452.43198822495907,2761.5270912194014,2645.934820775417
41,212360873158.8,1.0335140688585588e+16,452.41008580879657,2761.706471319431,2645.836637648744
42,212360876016.12,1.0336614365260106e+16,452.38818100944746,2761.885887627833,2645.738441649414
43,212360878873.44,1.0338088488590564e+16,452.366273828345,2762.0653400427273,2645.640232877953
44,212360881730.76,1.0339563058363036e+16,452.34436426588314,2762.244828525335,2645.5420113772625
45,212360884588.08,1.0341038074626542e+16,452.3224523212759,2762.4243530693275,2645.4437771628723
46,212360887445.4,1.034251353754302e+16,452.3005379933985,2762.60391368232,2645.345530237935
47,212360890302.72,1.0343989447283358e+16,452.2786212818238,2762.783510373121,2645.247270601984
48,212360893160.04,1.0345465803999886e+16,452.2567021867767,2762.963143148327,2645.148998254435
49,212360896017.36,1.0346942607863688e+16,452.2347807081352,2763.14281201682,2645.050713193738
50,212360898874.68,1.0348419859093314e+16,452.212856844887,2763.32251699324,2644.9524154158767
51,212360901732.0,1.0349897557925784e+16,452.19093059580626,2763.502258094448,2644.854104915404
