,Times,MoIs,a,b,c
0,212360616000.0,2.9354823689396256e+17,4750.0,783.66752692906,4584.782608695652
1,212360618857.32,2.935488817222197e+17,4750.004532162027,783.6652435496803,4584.786034818511
2,212360621714.64,2.935495321949978e+17,4750.00911299195,783.6629390580778,4584.789479201252
3,212360624571.96,2.935501827215493e+17,4750.013694503555,783.6606343790908,4584.792923517614
4,212360627429.28,2.935508332516393e+17,4750.01827604446,783.6583296985116,4584.79636783554
5,212360630286.6,2.9355148378479123e+17,4750.022857603602,783.6560250179997,4584.799812160739
6,212360633143.92,2.93552134320999e+17,4750.027439180759,783.6537203375703,4584.803256493376
7,212360636001.24,2.9355278486026336e+17,4750.032020775928,783.6514156572238,4584.806700833455
8,212360638858.56,2.9355343540258464e+17,4750.036602389108,783.6491109769601,4584.810145180977
9,212360641715.88,2.9355408594796256e+17,4750.0411840203005,783.6468062967791,4584.813589535942
10,212360644573.2,2.935547364963972e+17,4750.045765669505,783.6445016166809,4584.817033898349
11,212360647430.52,2.93555387047888e+17,4750.050347336722,783.6421969366655,4584.8204782682
12,212360650287.84,2.935560376024365e+17,4750.054929021951,783.639892256733,4584.8239226454925
13,212360653145.16,2.9355668816004064e+17,4750.059510725192,783.6375875768832,4584.827367030228
14,212360656002.48,2.935573387207018e+17,4750.064092446446,783.6352828971162,4584.830811422406
15,212360658859.8,2.9355798928441946e+17,4750.068674185713,783.6329782174321,4584.834255822027
16,212360661717.12,2.935586398511947e+17,4750.073255942992,783.6306735378307,4584.837700229092
17,212360664574.44,2.935592904210258e+17,4750.077837718284,783.6283688583122,4584.841144643598
18,212360667431.76,2.9355994099391443e+17,4750.08241951159,783.6260641788765,4584.8445890655485
19,212360670289.08,2.935605915698599e+17,4750.087001322909,783.6237594995237,4584.848033494941
20,212360673146.4,2.93561242148862e+17,4750.091583152241,783.6214548202536,4584.851477931776
21,212360676003.72,2.9356189273092096e+17,4750.096164999587,783.6191501410664,4584.854922376054
22,212360678861.04,2.935625433160369e+17,4750.100746864947,783.6168454619619,4584.858366827775
23,212360681718.36,2.935631939042101e+17,4750.10532874832,783.6145407829404,4584.861811286939
24,212360684575.68,2.935638444954394e+17,4750.109910649708,783.6122361040016,4584.865255753546
25,212360687433.0,2.935644950897265e+17,4750.11449256911,783.6099314251456,4584.868700227596
26,212360690290.32,2.9356514568707e+17,4750.119074506525,783.6076267463726,4584.872144709088
27,212360693147.64,2.935657962874709e+17,4750.123656461955,783.6053220676823,4584.875589198024
28,212360696004.96,2.935664468909291e+17,4750.1282384354,783.6030173890749,4584.879033694402
29,212360698862.28,2.9356709749744384e+17,4750.132820426859,783.6007127105504,4584.882478198224
30,212360844585.6,2.936002657926999e+17,4750.366406496889,783.4832098705234,4585.0581127325495
31,212360844585.6,2.936002657926999e+17,4750.366406496889,783.4832098705234,4585.0581127325495
32,212360847442.92,2.93600916557166e+17,4750.370989412391,783.4809052000297,4585.061557624523
33,212360850300.24,2.936015673256587e+17,4750.375572358075,783.478600525959,4585.065002522978
34,212360853157.56,2.9360221809721926e+17,4750.380155321986,783.4762958519391,4585.068447428775
35,212360856014.88,2.9360286887183776e+17,4750.384738303924,783.4739911780019,4585.071892342013
36,212360858872.2,2.936035196495145e+17,4750.389321303884,783.4716865041478,4585.075337262694
37,212360861729.52,2.936041704302496e+17,4750.393904321866,783.4693818303766,4585.07878219082
38,212360864586.84,2.936048212140435e+17,4750.398487357871,783.4670771566884,4585.082227126389
39,212360867444.16,2.936054720008952e+17,4750.4030704118995,783.4647724830833,4585.085672069402
40,212360870301.48,2.9360612279080576e+17,4750.4076534839505,783.4624678095611,4585.089117019859
41,212360873158.8,2.936067735837751e+17,4750.412236574025,783.4601631361219,4585.092561977761
42,212360876016.12,2.9360742437980205e+17,4750.416819682123,783.4578584627658,4585.096006943106
43,212360878873.44,2.936080751788883e+17,4750.421402808244,783.4555537894927,4585.099451915895
44,212360881730.76,2.9360872598103277e+17,4750.425985952389,783.4532491163026,4585.102896896128
45,212360884588.08,2.936093767862361e+17,4750.430569114557,783.4509444431955,4585.106341883806
46,212360887445.4,2.936100275944978e+17,4750.43515229475,783.4486397701714,4585.109786878927
47,212360890302.72,2.936106784058179e+17,4750.439735492967,783.4463350972304,4585.113231881492
48,212360893160.04,2.936113292201971e+17,4750.444318709207,783.4440304243724,4585.116676891501
49,212360896017.36,2.936119800376343e+17,4750.448901943472,783.4417257515975,4585.120121908954
50,212360898874.68,2.9361263085813024e+17,4750.4534851957615,783.4394210789055,4585.123566933852
51,212360901732.0,2.936132816816854e+17,4750.458068466076,783.4371164062967,4585.127011966194
52,212360904589.32,2.9361393250829914e+17,4750.462651754415,783.4348117337709,4585.13045700598
53,212360907446.64,2.9361458333797165e+17,4750.467235060779,783.4325070613281,4585.1339020532105
54,212360910303.96,2.936152341707027e+17,4750.471818385167,783.4302023889684,4585.137347107885
55,212360913161.28,2.9361588500649254e+17,4750.476401727581,783.4278977166917,4585.140792170004
56,212360916018.6,2.936165358453412e+17,4750.48098508802,783.4255930444981,4585.144237239567
57,212360918875.92,2.936171866872487e+17,4750.485568466484,783.4232883723876,4585.147682316574
58,212360921733.24,2.93617837532215e+17,4750.490151862975,783.42098370036,4585.151127401025
59,212360924590.56,2.936184883802406e+17,4750.494735277491,783.4186790284156,4585.154572492921
60,212360927447.88,2.9361913923132474e+17,4750.499318710033,783.4163743565542,4585.158017592261
61,212361073171.2,2.936523295696997e+17,4750.73306160012,783.2988360418633,4585.333712643197
62,212361073171.2,2.936523295696997e+17,4750.73306160012,783.2988360418633,4585.333712643197
63,212361076028.52,2.9365298057887584e+17,4750.737645957662,783.2965313780498,4585.337158130746
64,212361078885.84,2.9365363159208115e+17,4750.742230345414,783.2942267106569,4585.340603624771
65,212361081743.16,2.9365428260835584e+17,4750.7468147514055,783.2919220433149,4585.344049126138
66,212361084600.48,2.936549336276909e+17,4750.751399175434,783.289617376056,4585.347494634948
67,212361087457.8,2.9365558465008576e+17,4750.755983617497,783.2873127088802,4585.350940151203
68,212361090315.12,2.9365623567554125e+17,4750.760568077593,783.2850080417877,4585.354385674903
69,212361093172.44,2.9365688670405677e+17,4750.765152555723,783.2827033747784,4585.357831206048
70,212361096029.76,2.936575377356323e+17,4750.769737051887,783.2803987078523,4585.361276744638
