,Times,MoIs,a,b,c
0,212360616000.0,1883638056031265.5,1750.0,1689.0066575900903,289.1304347826087
1,212360618661.084,1883644712522443.5,1750.002530079814,1689.008162850431,289.12928708104374
2,212360621322.168,1883651467582090.8,1750.005100918126,1689.009674269066,289.12812500837805
3,212360623983.252,1883658224475612.5,1750.0076726150728,1689.0111854350862,289.1269627637317
4,212360626644.336,1883664981452333.8,1750.0102443484682,1689.012696592982,289.12580051733545
5,212360629305.42,1883671738472847.2,1750.0128160979482,1689.0142077552125,289.1246382712247
6,212360631966.504,1883678495536095.0,1750.015387862888,1689.0157189222432,289.12347602542684
7,212360634627.588,1883685252642019.0,1750.017959643058,1689.017230094284,289.1223137799443
8,212360637288.672,1883692009790608.0,1750.0205314383797,1689.0187412714363,289.1211515347752
9,212360639949.756,1883698766981896.5,1750.0231032490192,1689.0202524535682,289.1199892899153
10,212360642610.84,1883705524215906.5,1750.0256750751546,1689.0217636405027,289.1188270453627
11,212360645271.924,1883712281492618.0,1750.0282469167262,1689.0232748322699,289.11766480112
12,212360647933.008,1883719038811997.8,1750.0308187735131,1689.024786029071,289.11650255718996
13,212360650594.092,1883725796174046.5,1750.0333906454346,1689.0262972310047,289.1153403135729
14,212360653255.176,1883732553578797.5,1750.0359625326612,1689.0278084379274,289.11417807026663
15,212360655916.26,1883739311026275.2,1750.038534435382,1689.0293196496475,289.11301582727094
16,212360658577.344,1883746068516461.0,1750.0411063535475,1689.0308308661822,289.1118535845885
17,212360661238.428,1883752826049323.8,1750.0436782869442,1689.0323420877278,289.11069134222157
18,212360663899.512,1883759583624856.8,1750.0462502354933,1689.0338533143856,289.1095291001682
19,212360666560.596,1883766341243096.8,1750.0488221993617,1689.0353645460234,289.108366858424
20,212360669221.68,1883773098904062.0,1750.0513941787294,1689.036875782463,289.10720461698725
21,212360671882.764,1883779856607732.5,1750.0539661735359,1689.0383870237342,289.10604237586034
22,212360674543.848,1883786614354076.8,1750.0565381835584,1689.0398982700399,289.10488013504636
23,212360677204.932,1883793372143096.8,1750.0591102087164,1689.0414095214792,289.1037178945453
24,212360679866.016,1883800129974818.5,1750.0616822491816,1689.0429207779082,289.1025556543551
25,212360682527.1,1883806887849275.2,1750.0642543051435,1689.0444320391332,289.10139341447564
26,212360685188.184,1883813645766445.5,1750.0668263765529,1689.045943305172,289.10023117490954
27,212360687849.268,1883820403726296.5,1750.0693984631948,1689.047454576222,289.09906893565903
28,212360690510.352,1883827161728827.2,1750.07197056499,1689.0489658523852,289.09790669672213
29,212360693171.436,1883833919774064.5,1750.074542682106,1689.0504771335288,289.0967444580946
30,212360855497.56,1884245913988761.2,1750.23134602489,1689.1426555389335,289.0258770975953
31,212360855497.56,1884245913988761.2,1750.23134602489,1689.1426555389335,289.0258770975953
32,212360858158.644,1884252674657232.5,1750.2339190731116,1689.1441671322136,289.0247148824312
33,212360860819.728,1884259435391611.2,1750.2364921549697,1689.145678725403,289.02355266350884
34,212360863480.812,1884266196169073.0,1750.2390652524275,1689.1471903234576,289.02239044485094
35,212360866141.896,1884272956989282.2,1750.2416383652178,1689.1487019264935,289.02122822650387
36,212360868802.98,1884279717852262.5,1750.2442114935254,1689.1502135343187,289.0200660084679
37,212360871464.064,1884286478757989.0,1750.246784637299,1689.1517251469515,289.01890379074604
38,212360874125.148,1884293239706430.5,1750.249357796314,1689.1532367645982,289.0177415733405
39,212360876786.232,1884300000697576.8,1750.2519309704874,1689.154748387365,289.0165793562492
40,212360879447.316,1884306761731471.5,1750.2545041599951,1689.1562600151133,289.0154171394677
41,212360882108.4,1884313522808127.8,1750.2570773650252,1689.1577716476559,289.01425492299404
42,212360884769.484,1884320283927531.0,1750.2596505855145,1689.1592832850245,289.0130927068309
43,212360887430.568,1884327045089642.0,1750.26222382123,1689.1607949274317,289.01193049098134
44,212360890091.652,1884333806294465.2,1750.2647970720861,1689.1623065749811,289.01076827544546
45,212360892752.736,1884340567542033.2,1750.267370338263,1689.1638182275221,289.0096060602211
46,212360895413.82,1884347328832377.0,1750.2699436199603,1689.1653298848519,289.008443845308
47,212360898074.904,1884354090165472.0,1750.272516917126,1689.1668415469885,289.0072816307091
48,212360900735.988,1884360851541284.2,1750.275090229534,1689.1683532141394,289.0061194164265
49,212360903397.072,1884367612959810.5,1750.277663557102,1689.1698648864117,289.00495720245834
50,212360906058.156,1884374374421083.8,1750.2802369000055,1689.1713765636653,289.00379498880005
51,212360908719.24,1884381135925129.5,1750.2828102584344,1689.1728882457126,289.0026327754496
52,212360911380.324,1884387897471923.0,1750.2853836323254,1689.1743999325845,289.0014705624098
53,212360914041.408,1884394659061430.2,1750.2879570214434,1689.175911624496,289.0003083496836
54,212360916702.492,1884401420693656.5,1750.2905304257026,1689.177423321551,288.9991461372713
55,212360919363.576,1884408182368630.8,1750.293103845285,1689.1789350235977,288.99798392517044
56,212360922024.66,1884414944086383.2,1750.2956772803902,1689.1804467304323,288.99682171338105
57,212360924685.744,1884421705846890.5,1750.2982507309664,1689.1819584420728,288.99565950190583
58,212360927346.828,1884428467650125.5,1750.3008241967866,1689.1834701587277,288.9944972907472
59,212360930007.912,1884435229496077.2,1750.303397677767,1689.184981880505,288.9933350799029
60,212360932668.996,1884441991384781.2,1750.305971174085,1689.1864936072639,288.9921728693686
61,212361068384.28,1884786813273745.0,1750.4372102945313,1689.2635923917517,288.93289993103946
62,212361068384.28,1884786813273745.0,1750.4372102945313,1689.2635923917517,288.93289993103946
63,212361071045.364,1884793577365725.8,1750.4397845732426,1689.265104380224,288.9317377402137
64,212361073706.448,1884800341519811.0,1750.442358882565,1689.2666163694482,288.9305755463051
65,212361076367.532,1884807105716954.2,1750.4449332074166,1689.2681283635925,288.9294133526698
66,212361079028.616,1884813869956888.0,1750.447507547612,1689.2696403627217,288.92825115934613
67,212361081689.7,1884820634239630.0,1750.450081903349,1689.2711523666321,288.9270889663341
68,212361084350.784,1884827398565150.8,1750.4526562745727,1689.2726643753433,288.92592677363695
69,212361087011.868,1884834162933431.0,1750.455230661048,1689.2741763890713,288.92476458125697
70,212361089672.952,1884840927344455.5,1750.4578050626878,1689.2756884079279,288.92360238919196
71,212361092334.036,1884847691798259.5,1750.4603794796762,1689.2772004317676,288.9224401974373
72,212361094995.12,1884854456294868.5,1750.4629539122109,1689.2787124603938,288.92127800599104
73,212361097656.204,1884861220834264.8,1750.465528360226,1689.2802244938393,288.9201158148557
74,212361100317.288,1884867985416404.0,1750.468102823476,1689.281736532328,288.91895362403477
75,212361102978.372,1884874750041298.0,1750.4706773018718,1689.2832485759689,288.91779143352824
76,212361105639.456,1884881514708970.2,1750.4732517956027,1689.2847606246028,288.9166292433339
77,212361108300.54,1884888279419453.0,1750.4758263048773,1689.2862726780177,288.9154670534513
78,212361110961.624,1884895044172735.0,1750.4784008296417,1689.287784736232,288.9143048638837
79,212361113622.708,1884901808968768.0,1750.4809753696586,1689.2892967994635,288.9131426746333
80,212361116283.792,1884908573807554.0,1750.4835499248409,1689.2908088678248,288.9119804856981
81,212361118944.876,1884915338689127.0,1750.4861244953734,1689.2923209411695,288.91081829707326
82,212361121605.96,1884922103613509.5,1750.4886990814557,1689.2938330192994,288.90965610875685
83,212361124267.044,1884928868580678.5,1750.4912736830208,1689.2953451022483,288.9084939207514
84,212361126928.128,1884935633590599.5,1750.4938482998223,1689.2968571902404,288.9073317330605
85,212361129589.212,1884942398643277.0,1750.4964229317698,1689.298369283386,288.9061695456841
86,212361132250.296,1884949163738739.0,1750.498997579054,1689.2998813815252,288.9050073586199
87,212361134911.38,1884955928877021.2,1750.5015722418852,1689.3013934844441,288.9038451718676
88,212361137572.464,1884962694058099.5,1750.5041469202088,1689.3029055921616,288.9026829854303
89,212361140233.548,1884969459281943.0,1750.506721613786,1689.3044177048967,288.90152079931045
90,212361142894.632,1884976224548534.8,1750.5092963225297,1689.305929822763,288.9003586135058
91,212361145555.716,1884982989857922.2,1750.5118710466254,1689.3074419456123,288.8991964280116
92,212361281271.0,1885327986174175.5,1750.6431727794286,1689.3845609287866,288.83992476518307
93,212361281271.0,1885327986174175.5,1750.6431727794286,1689.3845609287866,288.83992476518307
94,212361283932.084,1885334753688814.2,1750.645748286684,1689.3860733133406,288.83876259943384
95,212361286593.168,1885341521265618.2,1750.6483238245805,1689.3875856986433,288.83760043060016
