,Times,MoIs,a,b,c
0,212360616000.0,1.0207605763049272e+16,454.34782608695645,2746.0925805131883,2654.3478260869565
1,212360618857.32,1.0207620021158238e+16,454.3476098108021,2746.0943318308246,2654.3468643075257
2,212360621714.64,1.0207634375086622e+16,454.34739280721215,2746.0960949838977,2654.3458932785975
3,212360624571.96,1.0207648729757172e+16,454.34717580080206,2746.097858227465,2654.344922171734
4,212360627429.28,1.02076630844759e+16,454.34695879414704,2746.099621475189,2654.3439510630246
5,212360630286.6,1.0207677439238e+16,454.346741787251,2746.1013847264667,2654.3429799530454
6,212360633143.92,1.0207691794043264e+16,454.3465247801169,2746.1031479812737,2654.3420088418115
7,212360636001.24,1.020770614889113e+16,454.34630777275373,2746.104911239543,2654.3410377293567
8,212360638858.56,1.0207720503781478e+16,454.34609076516404,2746.1066745012545,2654.3400666156917
9,212360641715.88,1.020773485871469e+16,454.3458737573404,2746.108437766461,2654.3390955007894
10,212360644573.2,1.0207749213691246e+16,454.3456567492758,2746.110201035217,2654.3381243846225
11,212360647430.52,1.0207763568710968e+16,454.3454397409731,2746.1119643075017,2654.3371532672004
12,212360650287.84,1.0207777923773298e+16,454.34522273244136,2746.1137275832493,2654.336182148558
13,212360653145.16,1.0207792278878084e+16,454.3450057236831,2746.1154908624385,2654.335211028705
14,212360656002.48,1.020780663402577e+16,454.34478871469094,2746.117254145123,2654.334239907615
15,212360658859.8,1.0207820989216768e+16,454.3445717054577,2746.1190174313565,2654.33326878526
16,212360661717.12,1.0207835344450942e+16,454.34435469598645,2746.12078072112,2654.33229766165
17,212360664574.44,1.0207849699727734e+16,454.3441376862861,2746.1225440143457,2654.3313265368192
18,212360667431.76,1.0207864055046992e+16,454.34392067635923,2746.124307311013,2654.330355410779
19,212360670289.08,1.0207878410409108e+16,454.3437036661985,2746.1260706111757,2654.329384283501
20,212360673146.4,1.0207892765814598e+16,454.3434866557967,2746.127833914888,2654.328413154958
21,212360676003.72,1.0207907121263226e+16,454.34326964515685,2746.12959722213,2654.32744202516
22,212360678861.04,1.0207921476754484e+16,454.3430526342879,2746.1313605328346,2654.326470894141
23,212360681718.36,1.0207935832288182e+16,454.3428356231925,2746.1331238469807,2654.3254997619124
24,212360684575.68,1.020795018786478e+16,454.3426186118632,2746.134887164622,2654.3245286284464
25,212360687433.0,1.020796454348472e+16,454.3424016002928,2746.136650485813,2654.3235574937153
26,212360690290.32,1.0207978899147822e+16,454.3421845884843,2746.1384138105336,2654.322586357729
27,212360693147.64,1.020799325485355e+16,454.34196757644673,2746.140177138717,2654.321615220522
28,212360696004.96,1.020800761060173e+16,454.3417505641827,2746.1419404703415,2654.320644082105
29,212360698862.28,1.0208021966392772e+16,454.3415335516848,2746.1437038054614,2654.319672942451
30,212360844585.6,1.0208753933564262e+16,454.3304672922612,2746.2336115290364,2654.2701613258214
31,212360844585.6,1.0208753933564262e+16,454.3304672922612,2746.2336115290364,2654.2701613258214
32,212360847442.92,1.020876829157658e+16,454.3302502677162,2746.2353750448374,2654.269190122572
33,212360850300.24,1.0208782649641034e+16,454.33003324282754,2746.2371385652473,2654.2682189173142
34,212360853157.56,1.0208797007747982e+16,454.3298162177122,2746.2389020891055,2654.267247710841
35,212360856014.88,1.020881136589784e+16,454.329599192363,2746.24066561646,2654.2662765031296
36,212360858872.2,1.020882572409106e+16,454.32938216677235,2746.242429147367,2654.265305294152
37,212360861729.52,1.0208840082327464e+16,454.3291651409434,2746.244192681806,2654.264334083918
38,212360864586.84,1.0208854440606504e+16,454.3289481148856,2746.245956219707,2654.2633628724643
39,212360867444.16,1.0208868798927996e+16,454.3287310886015,2746.2477197610474,2654.2623916598013
40,212360870301.48,1.0208883157292368e+16,454.3285140620835,2746.249483305884,2654.261420445901
41,212360873158.8,1.0208897515700124e+16,454.3282970353241,2746.251246854274,2654.2604492307337
42,212360876016.12,1.0208911874151064e+16,454.32808000832637,2746.2530104061957,2654.2594780143104
43,212360878873.44,1.020892623264463e+16,454.3278629810997,2746.2547739615793,2654.258506796667
44,212360881730.76,1.0208940591180642e+16,454.3276459536469,2746.2565375204026,2654.257535577815
45,212360884588.08,1.020895494975957e+16,454.32742892596013,2746.258301082722,2654.2565643577254
46,212360887445.4,1.0208969308381838e+16,454.3272118980319,2746.260064648595,2654.255593136369
47,212360890302.72,1.0208983667047324e+16,454.32699486986536,2746.2618282179997,2654.254621913756
48,212360893160.04,1.0208998025755404e+16,454.32677784146995,2746.2635917908665,2654.2536506899232
49,212360896017.36,1.020901238450597e+16,454.32656081284836,2746.265355367173,2654.2526794648816
50,212360898874.68,1.0209026743299398e+16,454.3263437839928,2746.2671189469756,2654.2517082386025
51,212360901732.0,1.0209041102136218e+16,454.32612675489577,2746.2688825303317,2654.2507370110566
52,212360904589.32,1.020905546101624e+16,454.3259097255604,2746.27064611722,2654.249765782254
53,212360907446.64,1.020906981993888e+16,454.32569269599617,2746.27240970757,2654.2487945522316
54,212360910303.96,1.0209084178903962e+16,454.3254756662058,2746.27417330136,2654.247823321001
55,212360913161.28,1.020909853791194e+16,454.3252586361815,2746.275936898646,2654.2468520885323
56,212360916018.6,1.0209112896963306e+16,454.32504160591566,2746.2777004994855,2654.2458808547967
57,212360918875.92,1.0209127256057876e+16,454.32482457541147,2746.2794641038577,2654.2449096198047
58,212360921733.24,1.0209141615195052e+16,454.32460754467843,2746.2812277116914,2654.2439383835926
59,212360924590.56,1.0209155974374668e+16,454.32439051371927,2746.282991322965,2654.2429671461723
60,212360927447.88,1.0209170333597194e+16,454.32417348252613,2746.2847549377343,2654.241995907514
61,212361073171.2,1.020990263774541e+16,454.3131050491417,2746.37469693443,2654.192463570536
62,212361073171.2,1.020990263774541e+16,454.3131050491417,2746.37469693443,2654.192463570536
63,212361076028.52,1.0209916999190484e+16,454.3128880058959,2746.3764607299736,2654.191492268253
64,212361078885.84,1.0209931360687726e+16,454.31267096230647,2746.378224530126,2654.1905209639617
65,212361081743.16,1.0209945722227442e+16,454.3124539184908,2746.379988333724,2654.189549658456
66,212361084600.48,1.0209960083810074e+16,454.31223687444117,2746.3817521408196,2654.1885783517127
67,212361087457.8,1.0209974445436118e+16,454.31201983014967,2746.383515951472,2654.1876070437006
68,212361090315.12,1.0209988807105388e+16,454.3118027856196,2746.3852797656587,2654.186635734431
69,212361093172.44,1.0210003168817274e+16,454.3115857408608,2746.3870435833064,2654.185664423942
70,212361096029.76,1.0210017530571584e+16,454.3113686958762,2746.388807404392,2654.1846931122454
71,212361098887.08,1.0210031892368834e+16,454.31115165065756,2746.3905712289747,2654.183721799311
72,212361101744.4,1.0210046254209494e+16,454.3109346051971,2746.3923350571145,2654.182750485108
73,212361104601.72,1.0210060616093358e+16,454.31071755949796,2746.394098888789,2654.181779169648
74,212361107459.04,1.0210074978019844e+16,454.31050051357016,2746.3958627239244,2654.1808078529684
75,212361110316.36,1.0210089339988764e+16,454.3102834674166,2746.397626562498,2654.1798365350814
76,212361113173.68,1.0210103702000624e+16,454.31006642102903,2746.3993904045683,2654.1788652159566
77,212361116031.0,1.0210118064055882e+16,454.30984937439956,2746.4011542501958,2654.177893895563
78,212361118888.32,1.0210132426154364e+16,454.30963232753146,2746.4029180993584,2654.176922573912
79,212361121745.64,1.0210146788295478e+16,454.3094152804347,2746.4046819519817,2654.1759512510416
80,212361124602.96,1.021016115047901e+16,454.3091982331121,2746.406445808043,2654.1749799269637
