,Times,MoIs,a,b,c
0,212360616000.0,1.804972883690674e+16,2750.0,2650.5763168431645,454.34782608695645
1,212360618661.084,1.8053455762487484e+16,2750.234237594074,2650.7706300976492,454.24568035629807
2,212360621322.168,1.8059977364044304e+16,2750.6357174283876,2651.096085496639,454.060259027183
3,212360623983.252,1.806861670167875e+16,2751.1624118456953,2651.5133846806193,453.80966119364837
4,212360626644.336,1.8078870764542776e+16,2751.784789598739,2651.995529917556,453.50922386373486
5,212360629305.42,1.8090362967197108e+16,2752.481174153312,2652.5233174904038,453.1711602549774
6,212360631966.504,1.8102810113631268e+16,2753.2353337278687,2653.082919857291,452.8048809698511
7,212360634627.588,1.811599851233528e+16,2754.0349797532444,2653.6643535797025,452.4175153596518
8,212360637288.672,1.8129766416691228e+16,2754.8707408324644,2654.260425859913,452.014418607428
9,212360639949.756,1.8143991010354536e+16,2755.735428319057,2654.8659815046253,451.5995962481384
10,212360642610.84,1.8158578719468096e+16,2756.62349802575,2655.4773548950625,451.1760382010118
11,212360645271.924,1.81734579826072e+16,2757.5306507313135,2656.091967985103,450.74597420995093
12,212360647933.008,1.818857384513618e+16,2758.45353362587,2656.7080345107374,450.31106652277055
13,212360650594.092,1.8203883911474976e+16,2759.389516219627,2657.3243422145624,449.87255425657924
14,212360653255.176,1.821935530973002e+16,2760.336521593017,2657.9400926381377,449.4313612074003
15,212360655916.26,1.8234962411992508e+16,2761.2928989484603,2658.554783474254,448.98817623171857
16,212360658577.344,1.825068511929945e+16,2762.257327082591,2659.1681223849405,448.54351313330744
17,212360661238.428,1.826650756897199e+16,2763.228741071996,2659.7799640565636,448.09775526725167
18,212360663899.512,1.8282417158223424e+16,2764.206276419379,2660.3902643959113,447.6511887591707
19,212360666560.596,1.829840380484372e+16,2765.1892263423033,2660.999047365991,447.2040272475209
20,212360669221.68,1.8314459385828864e+16,2766.177008965637,2661.6063811359854,446.75643031501187
21,212360671882.764,1.833057730978821e+16,2767.1691420044203,2662.2123610725953,446.3085172213269
22,212360674543.848,1.834675219011129e+16,2768.1652231424264,2662.817097727941,445.8603771370158
23,212360677204.932,1.8362979594160812e+16,2769.164914753909,2663.4207084617706,445.41207677190533
24,212360679866.016,1.837925584993919e+16,2770.1679319321183,2664.023311708901,444.9636660632255
25,212360682527.1,1.8395577896309508e+16,2771.174033035608,2664.625023172171,444.515182418441
26,212360685188.184,1.8411943166338836e+16,2772.183012170109,2665.225953400956,444.06665388090477
27,212360687849.268,1.8428349495922864e+16,2773.194693181101,2665.8262063433867,443.61810149236317
28,212360690510.352,1.8444795051769012e+16,2774.2089248303787,2666.425878571893,443.1695410567447
29,212360693171.436,1.8461278274242936e+16,2775.2255768891223,2667.025058979433,442.72098445780216
30,212360855497.56,1.932774640971318e+16,2828.7336108067534,2701.718852739787,424.2388305785519
31,212360855497.56,1.932774640971318e+16,2828.7336108067534,2701.718852739787,424.2388305785519
32,212360858158.644,1.9344968835171492e+16,2829.767946841397,2702.327545020033,424.1310628398484
33,212360860819.728,1.936240569198597e+16,2830.815379017721,2702.942388474145,424.02053862645306
34,212360863480.812,1.938001406719228e+16,2831.8739397464533,2703.5614629054326,423.90813194781623
35,212360866141.896,1.9397762032074624e+16,2832.94190537408,2704.1834013048006,423.79453557065716
36,212360868802.98,1.9415625186918304e+16,2834.017855196895,2704.8072088928225,423.68025366399377
37,212360871464.064,1.943358486527573e+16,2835.1006465509854,2705.4321712126675,423.5656499249157
38,212360874125.148,1.945162677528667e+16,2836.1893675132737,2706.0577835008235,423.4509841474538
39,212360876786.232,1.946973996002402e+16,2837.283290811914,2706.683696275078,423.3364391744355
40,212360879447.316,1.9487916004775196e+16,2838.3818349216217,2707.309674083781,423.222140947752
41,212360882108.4,1.9506148434056296e+16,2839.4845328524143,2707.9355645526266,423.1081735405927
42,212360884769.484,1.952443225342148e+16,2840.5910076328582,2708.5612753023784,422.9945904505318
43,212360887430.568,1.9542763601361524e+16,2841.700953232369,2709.1867568021894,422.8814230667279
44,212360890091.652,1.956113948473222e+16,2842.8141197692157,2709.8119896729404,422.7686869937199
45,212360892752.736,1.957955757749359e+16,2843.9303020321904,2710.4369753309925,422.65638675207316
46,212360895413.82,1.9598016067425788e+16,2845.0493305394734,2711.0617291447024,422.54451925246593
47,212360898074.904,1.9616513539236736e+16,2846.17106454778,2711.686275469115,422.43307634451855
48,212360900735.988,1.96350488853034e+16,2847.295386578113,2712.310644065006,422.3220466705242
49,212360903397.072,1.9653621237402876e+16,2848.422198121654,2712.9348675327974,422.21141700118056
50,212360906058.156,1.9672229914374708e+16,2849.55141624829,2713.558979502114,422.1011731882054
51,212360908719.24,1.96908743818864e+16,2850.682970897462,2714.183013392791,421.9913008336302
52,212360911380.324,1.9709554221427e+16,2851.8168026980366,2714.8070015981666,421.8817857485512
53,212360914041.408,1.9728269106363484e+16,2852.9528612172203,2715.430974962452,421.77261425625966
54,212360916702.492,1.9747018783399056e+16,2854.0911035571526,2716.0549624579003,421.6637733831655
55,212360919363.576,1.976580305814632e+16,2855.2314932160207,2716.678991009562,421.5552509708982
56,212360922024.66,1.9784621783837668e+16,2856.373999141372,2717.3030854390004,421.44703573264064
57,212360924685.744,1.9803474852456396e+16,2857.5185949351476,2717.9272684943694,421.3391172686465
58,212360927346.828,1.9822362187756052e+16,2858.6652581966437,2718.5515609258773,421.2314860523987
59,212360930007.912,1.9841283739745916e+16,2859.8139699879125,2719.175981577548,421.12413339819255
60,212360932668.996,1.9860239480292024e+16,2860.964714388765,2719.800547491863,421.01705141902
61,212361068384.28,2.079195007540139e+16,2917.7572569424538,2751.60264286075,427.818475156271
62,212361068384.28,2.079195007540139e+16,2917.7572569424538,2751.60264286075,427.818475156271
63,212361071045.364,2.0811726395482264e+16,2918.926259117556,2752.2379601312823,428.0167681883149
64,212361073706.448,2.0831741058911892e+16,2920.109554201619,2752.8799100517,428.21298211391024
65,212361076367.532,2.0851948929262736e+16,2921.3052823587086,2753.5265123814884,428.4075690662405
66,212361079028.616,2.087231592999581e+16,2922.5117213385292,2754.1763228364466,428.6009912179706
67,212361081689.7,2.0892815709036452e+16,2923.7274090839387,2754.8282676524555,428.79361953723685
68,212361084350.784,2.091342789836821e+16,2924.951144987012,2755.481559380281,428.98574016978836
69,212361087011.868,2.0934136762315816e+16,2926.181954557048,2756.1356293387944,429.1775704295573
70,212361089672.952,2.095493014252444e+16,2927.4190490678216,2756.790073970471,429.3692737382811
71,212361092334.036,2.0975798640278064e+16,2928.6617893638463,2757.444613255225,429.5609718803259
72,212361094995.12,2.09967349854229e+16,2929.909655805765,2758.099058917923,429.75275471906247
73,212361097656.204,2.1017734162142932e+16,2931.162224089447,2758.7532903058204,429.94468779873796
74,212361100317.288,2.1038791520864416e+16,2932.419146071176,2759.407236159078,430.13681824225057
75,212361102978.372,2.1059903371603724e+16,2933.680134658612,2760.060860873459,430.3291792980586
76,212361105639.456,2.1081067094807724e+16,2934.944951914179,2760.7141541904466,430.5217938298937
