,Times,MoIs,a,b,c
0,212360616000.0,4.066890664080015e+17,5750.0,5542.114117035708,950.0
1,212360618857.32,4.0678527948142144e+17,5750.664193422395,5542.034384235415,949.8879898502
2,212360621714.64,4.069722628188734e+17,5751.935141718783,5541.855377924301,949.6650532384857
3,212360624571.96,4.072456521448341e+17,5753.771204476387,5541.564322213475,949.3347064824419
4,212360627429.28,4.076014969585724e+17,5756.139037533205,5541.151986711332,948.9010309579211
5,212360630286.6,4.080361729171129e+17,5759.01036241912,5540.611379383957,948.3685365300505
6,212360633143.92,4.0854633882814803e+17,5762.3603674620135,5539.937078725099,947.7420778715679
7,212360636001.24,4.091289061169346e+17,5766.166819718066,5539.124845732497,947.0267390638321
8,212360638858.56,4.0978101472636544e+17,5770.409522613357,5538.171375721228,946.2277099015229
9,212360641715.88,4.105000130952816e+17,5775.069958312787,5537.074127375344,945.3501748115009
10,212360644573.2,4.11283441003858e+17,5780.131036911229,5535.831197989986,944.3992236784411
11,212360647430.52,4.121290145733911e+17,5785.576911580715,5534.441228151453,943.3797859034354
12,212360650287.84,4.130346129624225e+17,5791.3928366993805,5532.903326181127,942.2965851325793
13,212360653145.16,4.1399826644524435e+17,5797.565055262187,5531.2170064443535,941.1541107773254
14,212360656002.48,4.1501814564677965e+17,5804.0807069886605,5529.382137765141,939.9566024331613
15,212360658859.8,4.160925517646591e+17,5810.92775152215,5527.398899461845,938.7080438208683
16,212360661717.12,4.172199076477605e+17,5818.09490293478,5525.267743308746,937.4121635323932
17,212360664574.44,4.183987496274564e+17,5825.571572909702,5522.989360234206,936.072440486257
18,212360667431.76,4.1962772001724896e+17,5833.347820733884,5520.564650898661,934.6921125227301
19,212360670289.08,4.209055602109308e+17,5841.414308749911,5517.994699519483,933.2741869862078
20,212360673146.4,4.2223110432033395e+17,5849.762262271547,5515.280750463283,931.8214524621461
21,212360676003.72,4.2360327330221594e+17,5858.383433218565,5512.424187233445,930.3364910758326
22,212360678861.04,4.2502106953051226e+17,5867.270066905262,5509.42651355699,928.8216909375308
23,212360681718.36,4.2648357177556416e+17,5876.41487154626,5506.289336330038,927.2792584481045
24,212360684575.68,4.279899305563309e+17,5885.810990137339,5503.014350221889,925.7112302731596
25,212360687433.0,4.295393638352557e+17,5895.451974438339,5499.603323768405,924.1194848613468
26,212360690290.32,4.3113115302853696e+17,5905.331760836621,5496.05808680896,922.5057534307962
27,212360693147.64,4.327646393071984e+17,5915.444647908168,5492.380519139769,920.8716303819212
28,212360696004.96,4.3443929906250726e+17,5925.785275522653,5488.572540271344,919.2185831189195
29,212360698862.28,4.361545542235899e+17,5936.348605361237,5484.636100190074,917.5479612790019
30,212360844585.6,4.913158315918559e+17,6275.679740622204,5378.004927698391,858.9626810127689
31,212360844585.6,4.913158315918559e+17,6275.679740622204,5378.004927698391,858.9626810127689
32,212360847442.92,4.9325002826951334e+17,6286.759793436957,5373.869489700177,857.4871563778921
33,212360850300.24,4.9524278204449555e+17,6298.1273225071045,5369.626555359004,855.9831445029711
34,212360853157.56,4.972927467524083e+17,6309.7757701796,5365.268979722205,854.4496128932553
35,212360856014.88,4.9939907582016614e+17,6321.699863392124,5360.793866284858,852.8880651386041
36,212360858872.2,5.015610440082474e+17,6333.894613589021,5356.199986703931,851.3000518688467
37,212360861729.52,5.0377800572607085e+17,6346.355196014702,5351.48697767788,849.6870523365279
38,212360864586.84,5.060493850386262e+17,6359.076965053508,5346.654997217714,848.0504851156695
39,212360867444.16,5.0837467048925894e+17,6372.055476655327,5341.704546863028,846.3917133888041
40,212360870301.48,5.107534111620706e+17,6385.286501759948,5336.6363676902665,844.7120429161746
41,212360873158.8,5.131852133116903e+17,6398.76603188703,5331.451373987849,843.0127176248549
42,212360876016.12,5.156697373665218e+17,6412.4902795445205,5326.1506082036585,841.2949156384897
43,212360878873.44,5.182066952208219e+17,6426.455675417356,5320.735208878008,839.5597468180529
44,212360881730.76,5.207958477669298e+17,6440.658863599534,5315.206386995258,837.8082519693667
45,212360884588.08,5.234370026350088e+17,6455.096695663706,5309.565408051289,836.0414034886794
46,212360887445.4,5.26130012116341e+17,6469.766224071356,5303.813578141451,834.2601071062791
47,212360890302.72,5.2887484121668e+17,6484.66469524738,5297.9522329554375,832.4652043986305
48,212360893160.04,5.316713629848067e+17,6499.789542530994,5291.982728921364,830.6574757941038
49,212360896017.36,5.3451954674637235e+17,6515.138379143536,5285.906435969603,828.8376438600453
50,212360898874.68,5.3741940574248755e+17,6530.7089912670435,5279.724731538898,827.0063767152578
51,212360901732.0,5.40370989699e+17,6546.499331296265,5273.4389955513925,825.1642914575779
52,212360904589.32,5.433743835535829e+17,6562.507511305365,5267.050606156071,823.3119575311902
53,212360907446.64,5.4642970628376e+17,6578.731796755646,5260.560936091759,821.4498999841788
54,212360910303.96,5.495371098290592e+17,6595.1706004600255,5253.971349557958,819.5786025854964
55,212360913161.28,5.526967781010551e+17,6611.822476812397,5247.283199508623,817.6985107837677
56,212360916018.6,5.559089260756369e+17,6628.686116284537,5240.497825303518,815.8100344995725
57,212360918875.92,5.591737989622917e+17,6645.760340189214,5233.616550666165,813.9135507491555
58,212360921733.24,5.624916714456024e+17,6663.044095705337,5226.6406819079175,812.009406101745
59,212360924590.56,5.6586277933788365e+17,6680.536451158919,5219.571506385595,810.0979189753984
60,212360927447.88,5.692871424667132e+17,6698.236591552215,5212.4102911659575,808.1793817780131
61,212361073171.2,7.154237415366136e+17,7450.250603849579,4917.080538835467,718.4063660483582
62,212361073171.2,7.154237415366136e+17,7450.250603849579,4917.080538835467,718.4063660483582
63,212361076028.52,7.194426785596805e+17,7468.561568096189,4909.927160066335,717.0380986295478
64,212361078885.84,7.235713858541885e+17,7487.251543339546,4902.751499946803,715.6349518589058
