,Time,SunDist,EarthDist,Phase
90,212363667599.9999694824218750,36167491455675.6015625000000000,29173817804405.5039062500000000,0.4157775703978451
91,212363667900.0000305175781250,36166396512889.8984375000000000,29172755689213.6796875000000000,0.4157932783611131
92,212363668200.0000000000000000,36165301563175.7031250000000000,29171693625013.3828125000000000,0.4158072409951291
93,212363668500.0000000000000000,36164206606533.0000000000000000,29170631611808.6367187500000000,0.4158229489583970
94,212363668799.9999694824218750,36163111642991.6015625000000000,29169569649602.1171875000000000,0.4158369115924130
95,212363669100.0000305175781250,36162016672506.7968750000000000,29168507738396.6601562500000000,0.4158526195556809
96,212363669400.0000305175781250,36160921695123.2968750000000000,29167445878195.0898437500000000,0.4158665821896969
97,212363669700.0000000000000000,36159826710796.4062500000000000,29166384069000.8476562500000000,0.4158822901529648
98,212363669999.9999694824218750,36158731719570.8046875000000000,29165322310816.8984375000000000,0.4158962527869808
99,212363670299.9999694824218750,36157636721401.8046875000000000,29164260603646.2304687500000000,0.4159119607502487
100,212363670600.0000305175781250,36156541716319.2031250000000000,29163198947491.0742187500000000,0.4159259233842647
101,212363670900.0000000000000000,36155446704323.0000000000000000,29162137342355.7539062500000000,0.4159416313475326
102,212363671200.0000000000000000,36154351685383.3984375000000000,29161075788242.5039062500000000,0.4159555939815486
103,212363671499.9999694824218750,36153256659530.1953125000000000,29160014285154.3046875000000000,0.4159713019448166
104,212363671800.0000305175781250,36152161626763.3984375000000000,29158952833094.1328125000000000,0.4159852645788325
105,212363672100.0000305175781250,36151066587068.1015625000000000,29157891432065.4218750000000000,0.4160009725421004
106,212363672400.0000000000000000,36149971540444.3046875000000000,29156830082070.9960937500000000,0.4160149351761164
107,212363672699.9999694824218750,36148876486892.0000000000000000,29155768783113.6914062500000000,0.4160306431393844
108,212363672999.9999694824218750,36147781426411.2031250000000000,29154707535196.3359375000000000,0.4160446057734002
109,212363673300.0000305175781250,36146686359016.8046875000000000,29153646338322.5039062500000000,0.4160603137366682
110,212363673600.0000000000000000,36145591284693.8984375000000000,29152585192494.8828125000000000,0.4160742763706842
111,212363673900.0000000000000000,36144496203427.6015625000000000,29151524097716.5976562500000000,0.4160899843339522
112,212363674199.9999694824218750,36143401115247.6953125000000000,29150463053990.1835937500000000,0.4161039469679682
113,212363674500.0000305175781250,36142306020154.2031250000000000,29149402061319.3593750000000000,0.4161196549312360
114,212363674800.0000305175781250,36141210918117.3046875000000000,29148341119706.8203125000000000,0.4161336175652520
115,212363675100.0000000000000000,36140115809151.8984375000000000,29147280229155.5312500000000000,0.4161493255285199
116,212363675399.9999694824218750,36139020693258.0000000000000000,29146219389668.0351562500000000,0.4161632881625359
117,212363675699.9999694824218750,36137925570435.5937500000000000,29145158601248.3515625000000000,0.4161789961258039
118,212363676000.0000305175781250,36136830440699.6015625000000000,29144097863898.8671875000000000,0.4161929587598198
119,212363676300.0000000000000000,36135735304020.1953125000000000,29143037177622.7070312500000000,0.4162086667230878
120,212363676600.0000000000000000,36134640160412.3046875000000000,29141976542422.4062500000000000,0.4162243746863557
121,212363676899.9999694824218750,36133545009875.8984375000000000,29140915958301.8398437500000000,0.4162383373203717
122,212363677200.0000305175781250,36132449852411.0000000000000000,29139855425263.6875000000000000,0.4162540452836396
123,212363677500.0000305175781250,36131354688017.6015625000000000,29138794943310.7812500000000000,0.4162680079176556
124,212363677800.0000000000000000,36130259516680.8046875000000000,29137734512445.6484375000000000,0.4162837158809235
125,212363678099.9999694824218750,36129164338430.3984375000000000,29136674132672.4726562500000000,0.4162976785149395
126,212363678399.9999694824218750,36128069153236.5937500000000000,29135613803993.4843750000000000,0.4163133864782075
127,212363678700.0000305175781250,36126973961114.3046875000000000,29134553526411.8085937500000000,0.4163273491122234
128,212363679000.0000000000000000,36125878762048.6015625000000000,29133493299930.1289062500000000,0.4163430570754914
129,212363679300.0000000000000000,36124783556069.2968750000000000,29132433124552.3203125000000000,0.4163570197095073
130,212363679599.9999694824218750,36123688343146.6015625000000000,29131373000280.7656250000000000,0.4163727276727752
131,212363679900.0000305175781250,36122593123295.3984375000000000,29130312927118.5976562500000000,0.4163866903067912
132,212363680200.0000305175781250,36121497896500.7968750000000000,29129252905068.3437500000000000,0.4164023982700591
133,212363680500.0000000000000000,36120402662777.7031250000000000,29128192934133.8867187500000000,0.4164163609040751
134,212363680799.9999694824218750,36119307422126.1015625000000000,29127133014317.8984375000000000,0.4164320688673430
135,212363681099.9999694824218750,36118212174531.1015625000000000,29126073145623.2148437500000000,0.4164477768306110
136,212363681400.0000305175781250,36117116919992.6953125000000000,29125013328052.5156250000000000,0.4164617394646269
137,212363681700.0000000000000000,36116021658540.7031250000000000,29123953561609.6796875000000000,0.4164774474278949
138,212363682000.0000000000000000,36114926390130.3984375000000000,29122893846297.2343750000000000,0.4164914100619108
139,212363682299.9999694824218750,36113831114791.6015625000000000,29121834182118.1601562500000000,0.4165071180251788
140,212363682600.0000305175781250,36112735832524.2968750000000000,29120774569075.1445312500000000,0.4165210806591947
141,212363682900.0000305175781250,36111640543313.5937500000000000,29119715007171.9062500000000000,0.4165367886224627
142,212363683200.0000000000000000,36110545247174.3984375000000000,29118655496411.2773437500000000,0.4165507512564786
143,212363683499.9999694824218750,36109449944076.8984375000000000,29117596036795.9453125000000000,0.4165664592197466
144,212363683799.9999694824218750,36108354634065.7968750000000000,29116536628328.5898437500000000,0.4165804218537626
145,212363684100.0000305175781250,36107259317096.3984375000000000,29115477271013.2304687500000000,0.4165961298170305
146,212363684400.0000000000000000,36106163993198.5000000000000000,29114417964852.2500000000000000,0.4166100924510465
147,212363684700.0000000000000000,36105068662357.2031250000000000,29113358709848.6328125000000000,0.4166258004143144
148,212363684999.9999694824218750,36103973324572.5000000000000000,29112299506005.2109375000000000,0.4166415083775823
149,212363685300.0000305175781250,36102877979859.2968750000000000,29111240353325.7070312500000000,0.4166554710115983
150,212363685600.0000305175781250,36101782628202.6953125000000000,29110181251812.6562500000000000,0.4166711789748663
151,212363685900.0000000000000000,36100687269602.6953125000000000,29109122201469.0312500000000000,0.4166851416088823
152,212363686199.9999694824218750,36099591904059.2968750000000000,29108063202297.5195312500000000,0.4167008495721501
153,212363686499.9999694824218750,36098496531572.5000000000000000,29107004254301.8476562500000000,0.4167148122061661
154,212363686800.0000305175781250,36097401152157.2031250000000000,29105945357484.6953125000000000,0.4167305201694341
155,212363687100.0000000000000000,36096305765783.6015625000000000,29104886511849.1953125000000000,0.4167444828034501
156,212363687400.0000000000000000,36095210372481.5000000000000000,29103827717397.7226562500000000,0.4167601907667179
