,Time,SunDist,EarthDist,Phase
262,212369076000.0000305175781250,14751172395279.6992187500000000,19740080441120.6484375000000000,0.8618976898416117
263,212369076300.0000000000000000,14749843489565.0000000000000000,19740027684757.1015625000000000,0.8619116524756276
264,212369076600.0000000000000000,14748514560502.0000000000000000,19739974953323.6406250000000000,0.8619238697803917
265,212369076899.9999694824218750,14747185608120.5000000000000000,19739922246812.2148437500000000,0.8619378324144076
266,212369077200.0000305175781250,14745856632390.6992187500000000,19739869565214.6367187500000000,0.8619500497191716
267,212369077500.0000305175781250,14744527633312.5996093750000000,19739816908523.0000000000000000,0.8619640123531875
268,212369077800.0000000000000000,14743198610916.0000000000000000,19739764276728.9648437500000000,0.8619779749872035
269,212369078099.9999694824218750,14741869565156.1992187500000000,19739711669824.7890625000000000,0.8619901922919674
270,212369078399.9999694824218750,14740540496063.0000000000000000,19739659087802.2656250000000000,0.8620041549259835
271,212369078700.0000305175781250,14739211403621.5000000000000000,19739606530653.3593750000000000,0.8620163722307473
272,212369079000.0000000000000000,14737882287831.6992187500000000,19739553998369.8710937500000000,0.8620303348647633
273,212369079300.0000000000000000,14736553148708.5000000000000000,19739501490943.9023437500000000,0.8620425521695272
274,212369079599.9999694824218750,14735223986222.0996093750000000,19739449008367.1132812500000000,0.8620565148035433
275,212369079900.0000305175781250,14733894800387.4003906250000000,19739396550631.7500000000000000,0.8620704774375592
276,212369080200.0000305175781250,14732565591204.4003906250000000,19739344117729.4726562500000000,0.8620826947423232
277,212369080500.0000000000000000,14731236358658.1992187500000000,19739291709652.3828125000000000,0.8620966573763391
278,212369080799.9999694824218750,14729907102763.6992187500000000,19739239326392.2890625000000000,0.8621088746811031
279,212369081099.9999694824218750,14728577823520.9003906250000000,19739186967941.1367187500000000,0.8621228373151191
280,212369081400.0000305175781250,14727248520914.9003906250000000,19739134634290.8906250000000000,0.8621350546198830
