,Time,SunDist,EarthDist,Phase
0,212382388800.0000000000000000,45501981016644.5000000000000000,48713019807705.9375000000000000,0.3048758590676215
1,212382410400.0000000000000000,45577247770927.6015625000000000,48846740983119.1718750000000000,0.3039211639667806
2,212382432000.0000000000000000,45652490540054.8984375000000000,48980359672959.0546875000000000,0.3029664688659396
3,212382453600.0000000000000000,45727709394175.6015625000000000,49113875116011.6953125000000000,0.3020117737650987
4,212382475200.0000000000000000,45802904403155.8046875000000000,49247286550810.6562500000000000,0.3010570786642579
5,212382496800.0000000000000000,45878075636533.7968750000000000,49380593215751.5234375000000000,0.3001006382341650
6,212382518400.0000000000000000,45953223163505.2031250000000000,49513794349205.4609375000000000,0.2991459431333241
7,212382540000.0000000000000000,46028347052982.5000000000000000,49646889189631.9609375000000000,0.2981895027032312
8,212382561600.0000000000000000,46103447373535.5000000000000000,49779876975680.0859375000000000,0.2972330622731383
9,212382583200.0000000000000000,46178524193421.0937500000000000,49912756946294.3203125000000000,0.2962783671722974
10,212382604800.0000000000000000,46253577580583.2968750000000000,50045528340819.8281250000000000,0.2953219267422045
11,212382626400.0000000000000000,46328607602683.0000000000000000,50178190399101.2421875000000000,0.2943654863121116
12,212382648000.0000000000000000,46403614327053.2968750000000000,50310742361590.7812500000000000,0.2934090458820187
13,212382669600.0000000000000000,46478597820714.3984375000000000,50443183469447.5546875000000000,0.2924543507811778
14,212382691200.0000000000000000,46553558150373.6015625000000000,50575512964650.2812500000000000,0.2914979103510849
15,212382712800.0000000000000000,46628495382470.0000000000000000,50707730090099.4375000000000000,0.2905414699209921
16,212382734400.0000000000000000,46703409583129.7968750000000000,50839834089734.7421875000000000,0.2895850294908991
17,212382756000.0000000000000000,46778300818151.3984375000000000,50971824208643.6640625000000000,0.2886285890608062
18,212382777600.0000000000000000,46853169153065.0000000000000000,51103699693183.3281250000000000,0.2876721486307133
19,212382799200.0000000000000000,46928014653102.7968750000000000,51235459791097.7265625000000000,0.2867157082006205
20,212382820800.0000000000000000,47002837383184.1015625000000000,51367103751642.7500000000000000,0.2857592677705276
21,212382842400.0000000000000000,47077637407989.7968750000000000,51498630825709.2812500000000000,0.2848028273404347
22,212382864000.0000000000000000,47152414791828.2968750000000000,51630040265956.8359375000000000,0.2838463869103418
23,212382885600.0000000000000000,47227169598799.3984375000000000,51761331326942.2734375000000000,0.2828899464802490
24,212382907200.0000000000000000,47301901892660.1953125000000000,51892503265254.1015625000000000,0.2819335060501560
