,0,1
0,212360616000.0,7.650852999453377e+17
1,212360618857.32,7.651073831202633e+17
2,212360621714.64,7.651319870439561e+17
3,212360624571.96,7.651568843672155e+17
4,212360627429.28,7.651818179273294e+17
5,212360630286.6,7.652067574708314e+17
6,212360633143.92,7.652316993044531e+17
7,212360636001.24,7.652566429446093e+17
8,212360638858.56,7.652815883203295e+17
9,212360641715.88,7.653065354195297e+17
10,212360644573.2,7.653314842398771e+17
11,212360647430.52,7.653564347810198e+17
12,212360650287.84,7.653813870431034e+17
13,212360653145.16,7.654063410263343e+17
14,212360656002.48,7.654312967308393e+17
15,212360658859.8,7.654562541567148e+17
16,212360661717.12,7.654812133041549e+17
17,212360664574.44,7.655061741734365e+17
18,212360667431.76,7.655311367647964e+17
19,212360670289.08,7.655561010783695e+17
20,212360673146.4,7.655810671142564e+17
21,212360676003.72,7.656060348726495e+17
22,212360678861.04,7.656310043538264e+17
23,212360681718.36,7.65655975558026e+17
24,212360684575.68,7.656809484853828e+17
25,212360687433.0,7.657059231359942e+17
26,212360690290.32,7.657308995100561e+17
27,212360693147.64,7.657558776078464e+17
28,212360696004.96,7.657808574296037e+17
29,212360698862.28,7.658058389754602e+17
30,212360844585.6,7.670727987105236e+17
31,212360844585.6,7.670727987105236e+17
32,212360847442.92,7.670978624409458e+17
33,212360850300.24,7.671229341935387e+17
34,212360853157.56,7.671480084289004e+17
35,212360856014.88,7.671730844919771e+17
36,212360858872.2,7.671981623022574e+17
37,212360861729.52,7.672232418492504e+17
38,212360864586.84,7.672483231316407e+17
39,212360867444.16,7.672734061493951e+17
40,212360870301.48,7.672984909025861e+17
41,212360873158.8,7.673235773913002e+17
42,212360876016.12,7.673486656157299e+17
43,212360878873.44,7.673737555761569e+17
44,212360881730.76,7.673988472728269e+17
45,212360884588.08,7.674239407058703e+17
46,212360887445.4,7.674490358753864e+17
47,212360890302.72,7.674741327815684e+17
48,212360893160.04,7.674992314247026e+17
49,212360896017.36,7.675243318050353e+17
50,212360898874.68,7.67549433922694e+17
51,212360901732.0,7.675745377777775e+17
52,212360904589.32,7.67599643370485e+17
53,212360907446.64,7.676247507010967e+17
54,212360910303.96,7.676498597698611e+17
55,212360913161.28,7.676749705769061e+17
56,212360916018.6,7.677000831223341e+17
57,212360918875.92,7.677251974063373e+17
58,212360921733.24,7.677503134292008e+17
59,212360924590.56,7.677754311911729e+17
60,212360927447.88,7.678005506923812e+17
61,212361073171.2,7.690798918000722e+17
62,212361073171.2,7.690798918000722e+17
63,212361076028.52,7.69105094538679e+17
64,212361078885.84,7.691303054151997e+17
65,212361081743.16,7.691555188039636e+17
66,212361084600.48,7.691807340378609e+17
67,212361087457.8,7.692059510346141e+17
68,212361090315.12,7.69231169783453e+17
69,212361093172.44,7.692563902830195e+17
70,212361096029.76,7.69281612533274e+17
71,212361098887.08,7.693068365342888e+17
72,212361101744.4,7.693320622861428e+17
73,212361104601.72,7.693572897890307e+17
74,212361107459.04,7.693825190432453e+17
75,212361110316.36,7.694077500490362e+17
76,212361113173.68,7.694329828065332e+17
77,212361116031.0,7.694582173158308e+17
78,212361118888.32,7.694834535771274e+17
79,212361121745.64,7.695086915907137e+17
80,212361124602.96,7.695339313568434e+17
81,212361127460.28,7.695591728756447e+17
82,212361130317.6,7.695844161472113e+17
83,212361133174.92,7.696096611717431e+17
84,212361136032.24,7.696349079495314e+17
85,212361138889.56,7.696601564808271e+17
86,212361141746.88,7.696854067657642e+17
87,212361144604.2,7.697106588044311e+17
88,212361147461.52,7.697359125970301e+17
89,212361150318.84,7.697611681438532e+17
90,212361153176.16,7.697864254451508e+17
91,212361156033.48,7.698116845010548e+17
92,212361301756.8,7.71098128487733e+17
93,212361301756.8,7.71098128487733e+17
94,212361304614.12,7.71123471495153e+17
95,212361307471.44,7.711488227289142e+17
96,212361310328.76,7.711741765011848e+17
97,212361313186.08,7.711995321357354e+17
98,212361316043.4,7.712248895489111e+17
99,212361318900.72,7.712502487297207e+17
100,212361321758.04,7.712756096767729e+17
101,212361324615.36,7.713009723900271e+17
102,212361327472.68,7.713263368695466e+17
103,212361330330.0,7.713517031154138e+17
104,212361333187.32,7.713770711278185e+17
105,212361336044.64,7.714024409070669e+17
106,212361338901.96,7.714278124534149e+17
107,212361341759.28,7.71453185766987e+17
108,212361344616.6,7.71478560847877e+17
109,212361347473.92,7.715039376962819e+17
110,212361350331.24,7.715293163125083e+17
111,212361353188.56,7.715546966968099e+17
112,212361356045.88,7.715800788493151e+17
113,212361358903.2,7.716054627701134e+17
114,212361361760.52,7.716308484594071e+17
115,212361364617.84,7.716562359174966e+17
116,212361367475.16,7.716816251446423e+17
117,212361370332.48,7.717070161409686e+17
118,212361373189.8,7.717324089065672e+17
119,212361376047.12,7.717578034416383e+17
120,212361378904.44,7.71783199746485e+17
121,212361381761.76,7.71808597821366e+17
122,212361384619.08,7.718339976664068e+17
123,212361530342.4,7.73127607389468e+17
124,212361530342.4,7.73127607389468e+17
125,212361533199.72,7.731530919086345e+17
126,212361536057.04,7.731785847438428e+17
127,212361538914.36,7.732040801442065e+17
128,212361541771.68,7.73229577424227e+17
129,212361544629.0,7.732550764988389e+17
130,212361547486.32,7.732805773568223e+17
131,212361550343.64,7.733060799967561e+17
132,212361553200.96,7.733315844185944e+17
133,212361556058.28,7.733570906223995e+17
134,212361558915.6,7.733825986082438e+17
135,212361561772.92,7.734081083763268e+17
136,212361564630.24,7.734336199269576e+17
137,212361567487.56,7.734591332603997e+17
138,212361570344.88,7.734846483767799e+17
139,212361573202.2,7.735101652761832e+17
140,212361576059.52,7.73535683958811e+17
141,212361578916.84,7.735612044249779e+17
142,212361581774.16,7.735867266749443e+17
143,212361584631.48,7.736122507088388e+17
144,212361587488.8,7.736377765267451e+17
145,212361590346.12,7.736633041288682e+17
146,212361593203.44,7.73688833515517e+17
147,212361596060.76,7.737143646869587e+17
148,212361598918.08,7.73739897643316e+17
149,212361601775.4,7.737654323846769e+17
150,212361604632.72,7.737909689112436e+17
151,212361607490.04,7.738165072233281e+17
152,212361610347.36,7.738420473211965e+17
153,212361613204.68,7.738675892049724e+17
154,212361758928.0,7.751684282295839e+17
155,212361758928.0,7.751684282295839e+17
156,212361761785.32,7.75194055518712e+17
157,212361764642.64,7.752196912148732e+17
158,212361767499.96,7.752453295032319e+17
159,212361770357.28,7.752709696888524e+17
160,212361773214.6,7.752966116852308e+17
161,212361776071.92,7.753222554809139e+17
162,212361778929.24,7.753479010744471e+17
163,212361781786.56,7.753735484657834e+17
164,212361784643.88,7.753991976549811e+17
165,212361787501.2,7.754248486421047e+17
166,212361790358.52,7.754505014273562e+17
167,212361793215.84,7.754761560110572e+17
168,212361796073.16,7.75501812393479e+17
169,212361798930.48,7.755274705747415e+17
170,212361801787.8,7.755531305549263e+17
171,212361804645.12,7.755787923342399e+17
172,212361807502.44,7.756044559130042e+17
173,212361810359.76,7.756301212914885e+17
174,212361813217.08,7.756557884698163e+17
175,212361816074.4,7.756814574480703e+17
176,212361818931.72,7.757071282264531e+17
177,212361821789.04,7.757328008052884e+17
178,212361824646.36,7.757584751848477e+17
179,212361827503.68,7.75784151365254e+17
180,212361830361.0,7.75809829346587e+17
181,212361833218.32,7.758355091290527e+17
182,212361836075.64,7.758611907129727e+17
183,212361838932.96,7.758868740986216e+17
184,212361841790.28,7.759125592861216e+17
185,212361987513.6,7.772206919599613e+17
186,212361987513.6,7.772206919599613e+17
187,212361990370.92,7.772464632927932e+17
188,212361993228.24,7.772722431249622e+17
189,212361996085.56,7.772980255767685e+17
190,212361998942.88,7.773238099436797e+17
191,212362001800.2,7.773495961377179e+17
192,212362004657.52,7.773753841471924e+17
193,212362007514.84,7.774011739706148e+17
194,212362010372.16,7.774269656079338e+17
195,212362013229.48,7.774527590592067e+17
196,212362016086.8,7.774785543244887e+17
197,212362018944.12,7.775043514039857e+17
198,212362021801.44,7.775301502980303e+17
199,212362024658.76,7.775559510068979e+17
200,212362027516.08,7.775817535307124e+17
201,212362030373.4,7.776075578695441e+17
202,212362033230.72,7.776333640236019e+17
203,212362036088.04,7.776591719932183e+17
204,212362038945.36,7.776849817786775e+17
205,212362041802.68,7.777107933800941e+17
206,212362044660.0,7.777366067975429e+17
207,212362047517.32,7.777624220312319e+17
208,212362050374.64,7.77788239081497e+17
209,212362053231.96,7.778140579486172e+17
210,212362056089.28,7.778398786327114e+17
211,212362058946.6,7.778657011338506e+17
