,Times,MoIs,a,b,c
0,212360616000.0,4.0794314782125984e+17,950.0,5741.829941073031,5550.0
1,212360618857.32,4.079455839484475e+17,949.9980451149839,5741.845594419409,5549.991485434083
2,212360621714.64,4.07948089796666e+17,949.9960618429707,5741.861698168854,5549.982621094326
3,212360624571.96,4.0795059784419315e+17,949.9940781273414,5741.877816156657,5549.973744322234
4,212360627429.28,4.079531059943093e+17,949.9920943945305,5741.89393474007,5549.964867081421
5,212360630286.6,4.079556141795466e+17,949.9901106521373,5741.910053478592,5549.955989776936
6,212360633143.92,4.079581223976717e+17,949.9881269003591,5741.926172357619,5549.947112422367
7,212360636001.24,4.079606306485191e+17,949.9861431392816,5741.942291376081,5549.938235018466
8,212360638858.56,4.079631389320554e+17,949.9841593689289,5741.9584105337635,5549.929357565352
9,212360641715.88,4.079656472483557e+17,949.9821755892348,5741.974529831142,5549.920480062787
10,212360644573.2,4.0796815559749645e+17,949.9801918001339,5741.990649268711,5549.911602510517
11,212360647430.52,4.0797066397945344e+17,949.9782080016521,5742.006768846306,5549.902724908622
12,212360650287.84,4.079731723941331e+17,949.9762241938707,5742.02288856333,5549.893847257407
13,212360653145.16,4.0797568084150406e+17,949.974240376814,5742.039008419582,5549.884969556977
14,212360656002.48,4.0797818932164243e+17,949.9722565504154,5742.055128415541,5549.876091807093
15,212360658859.8,4.0798069783462656e+17,949.9702727146095,5742.071248551702,5549.8672140075005
16,212360661717.12,4.079832063804279e+17,949.968288869422,5742.087368827901,5549.8583361582805
17,212360664574.44,4.0798571495895616e+17,949.9663050149347,5742.103489243537,5549.849458259737
18,212360667431.76,4.079882235701792e+17,949.9643211511718,5742.119609798412,5549.840580311976
19,212360670289.08,4.07990732214172e+17,949.9623372780666,5742.135730493003,5549.831702314757
20,212360673146.4,4.079932408910134e+17,949.9603533955533,5742.151851327811,5549.822824267826
21,212360676003.72,4.0799574960067706e+17,949.958369503658,5742.1679723026655,5549.8139461712635
22,212360678861.04,4.079982583430692e+17,949.9563856024625,5742.184093416968,5549.8050680253755
23,212360681718.36,4.080007671181597e+17,949.9544016919912,5742.200214670517,5549.796189830267
24,212360684575.68,4.080032759260224e+17,949.952417772177,5742.216336063794,5549.787311585699
25,212360687433.0,4.080057847667379e+17,949.9504338429542,5742.232457597298,5549.778433291414
26,212360690290.32,4.080082936402783e+17,949.9484499043489,5742.248579270861,5549.769554947495
27,212360693147.64,4.080108025465506e+17,949.946465956443,5742.264701083882,5549.760676554246
28,212360696004.96,4.080133114855242e+17,949.944481999261,5742.280823036159,5549.751798111775
29,212360698862.28,4.080158204572741e+17,949.9424980327358,5742.296945128173,5549.742919619841
30,212360844585.6,4.081436418887553e+17,949.8413708181372,5743.118277839424,5549.290776208497
31,212360844585.6,4.081436418887553e+17,949.8413708181372,5743.118277839424,5549.290776208497
32,212360847442.92,4.0814615253250566e+17,949.8393863861988,5743.134406995939,5549.281895280673
33,212360850300.24,4.081486632393383e+17,949.8374019253329,5743.150536483098,5549.27301417361
34,212360853157.56,4.0815117397980806e+17,949.8354174549083,5743.166666115449,5549.264133012444
35,212360856014.88,4.0815368475311795e+17,949.8334329751311,5743.1827958878375,5549.255251801613
36,212360858872.2,4.081561955593213e+17,949.8314484859372,5743.198925800606,5549.246370541012
37,212360861729.52,4.081587063983912e+17,949.8294639873538,5743.215055853572,5549.237489230732
38,212360864586.84,4.081612172702293e+17,949.8274794794662,5743.23118604611,5549.22860787109
39,212360867444.16,4.081637281748028e+17,949.8254949622998,5743.247316378011,5549.219726462199
40,212360870301.48,4.081662391121913e+17,949.8235104357848,5743.263446849775,5549.210845003807
41,212360873158.8,4.0816875008247565e+17,949.8215258998524,5743.279577461924,5549.201963495646
42,212360876016.12,4.081712610856287e+17,949.81954135453,5743.295708214283,5549.193081937802
43,212360878873.44,4.0817377212155456e+17,949.8175567999031,5743.3118391062235,5549.184200330595
44,212360881730.76,4.081762831902182e+17,949.8155722359971,5743.327970137535,5549.175318674135
45,212360884588.08,4.081787942917004e+17,949.8135876627422,5743.34410130872,5549.166436968172
46,212360887445.4,4.08181305426082e+17,949.8116030800692,5743.360232620303,5549.157555212436
47,212360890302.72,4.081838165933357e+17,949.8096184880056,5743.376364072106,5549.148673407013
48,212360893160.04,4.0818632779336416e+17,949.8076338866373,5743.392495663501,5549.139791552224
49,212360896017.36,4.08188839026135e+17,949.8056492759896,5743.408627394276,5549.13090964818
50,212360898874.68,4.081913502917262e+17,949.8036646559924,5743.424759264934,5549.12202769463
51,212360901732.0,4.081938615902203e+17,949.8016800265766,5743.440891276003,5549.113145691303
52,212360904589.32,4.081963729215911e+17,949.7996953877696,5743.457023427304,5549.104263638285
53,212360907446.64,4.081988842857389e+17,949.7977107396574,5743.473155718206,5549.095381535899
54,212360910303.96,4.08201395682631e+17,949.7957260822658,5743.489288148497,5549.086499384256
55,212360913161.28,4.082039071123478e+17,949.7937414155242,5743.505420718682,5549.077617183102
56,212360916018.6,4.0820641857497114e+17,949.7917567393633,5743.521553429289,5549.068734932168
57,212360918875.92,4.082089300704744e+17,949.7897720538107,5743.53768628014,5549.05985263154
58,212360921733.24,4.082114415987579e+17,949.7877873589526,5743.553819270602,5549.05097028154
59,212360924590.56,4.082139531597881e+17,949.7858026548149,5743.569952400461,5549.042087882281
60,212360927447.88,4.082164647536464e+17,949.7838179413268,5743.586085670226,5549.033205433509
