,0,1
0,212360616000.0,9.026657678840147e+16
1,212360618857.32,9.028617521493413e+16
2,212360621714.64,9.032215307059864e+16
3,212360624571.96,9.037192972682952e+16
4,212360627429.28,9.043336752643693e+16
5,212360630286.6,9.050468200807208e+16
6,212360633143.92,9.058437771682947e+16
7,212360636001.24,9.067119857019427e+16
8,212360638858.56,9.076408809044939e+16
9,212360641715.88,9.086215690799498e+16
10,212360644573.2,9.096465589678923e+16
11,212360647430.52,9.107095380971766e+16
12,212360650287.84,9.118051857975448e+16
13,212360653145.16,9.129290164399054e+16
14,212360656002.48,9.14077247795016e+16
15,212360658859.8,9.152466903643392e+16
16,212360661717.12,9.164346542736502e+16
17,212360664574.44,9.176388709016563e+16
18,212360667431.76,9.18857426886432e+16
19,212360670289.08,9.200887085383542e+16
20,212360673146.4,9.213313550073973e+16
21,212360676003.72,9.225842188174086e+16
22,212360678861.04,9.23846332601305e+16
23,212360681718.36,9.25116881057032e+16
24,212360684575.68,9.263951773004973e+16
25,212360687433.0,9.276806429227094e+16
26,212360690290.32,9.289727911677869e+16
27,212360693147.64,9.302712127402224e+16
28,212360696004.96,9.315755638278107e+16
29,212360698862.28,9.328855559924632e+16
30,212360844585.6,9.85683853723422e+16
31,212360844585.6,9.85683853723422e+16
32,212360847442.92,9.870633047202426e+16
33,212360850300.24,9.884632719380571e+16
34,212360853157.56,9.898813210216794e+16
35,212360856014.88,9.913155609241067e+16
36,212360858872.2,9.927643779290923e+16
37,212360861729.52,9.942263918847822e+16
38,212360864586.84,9.9570042436321e+16
39,212360867444.16,9.971854705706984e+16
40,212360870301.48,9.986806746887725e+16
41,212360873158.8,1.0001853084698816e+17
42,212360876016.12,1.0016987527908336e+17
43,212360878873.44,1.003220481821666e+17
44,212360881730.76,1.0047500494723174e+17
45,212360884588.08,1.0062870778062043e+17
46,212360887445.4,1.0078312471438691e+17
47,212360890302.72,1.009382287613876e+17
48,212360893160.04,1.0109399719400963e+17
49,212360896017.36,1.0125041092842102e+17
50,212360898874.68,1.01407453998903e+17
51,212360901732.0,1.015651131090938e+17
52,212360904589.32,1.0172337724885152e+17
53,212360907446.64,1.0188223736702454e+17
54,212360910303.96,1.0204168609187578e+17
55,212360913161.28,1.0220171749219725e+17
56,212360916018.6,1.023623268732157e+17
57,212360918875.92,1.0252351060220181e+17
58,212360921733.24,1.0268526595937013e+17
59,212360924590.56,1.0284759101032872e+17
60,212360927447.88,1.030104844969658e+17
61,212361073171.2,1.1064468284977024e+17
62,212361073171.2,1.1064468284977024e+17
63,212361076028.52,1.1081789766676182e+17
64,212361078885.84,1.1099411730311029e+17
65,212361081743.16,1.1117302430251214e+17
66,212361084600.48,1.1135436692798933e+17
67,212361087457.8,1.1153792595205549e+17
68,212361090315.12,1.1172351046822029e+17
69,212361093172.44,1.11910954679453e+17
70,212361096029.76,1.1210011487623515e+17
71,212361098887.08,1.1229086667031493e+17
72,212361101744.4,1.1248310251912478e+17
73,212361104601.72,1.1267672953929558e+17
74,212361107459.04,1.1287166759023098e+17
75,212361110316.36,1.130678476019818e+17
76,212361113173.68,1.1326521012029739e+17
77,212361116031.0,1.1346370569088926e+17
78,212361118888.32,1.1366329487281587e+17
79,212361121745.64,1.1386393416193822e+17
80,212361124602.96,1.1406559149200347e+17
81,212361127460.28,1.1426823955992496e+17
82,212361130317.6,1.144718552053212e+17
83,212361133174.92,1.1467641887249579e+17
84,212361136032.24,1.1488191414375666e+17
85,212361138889.56,1.1508832733447701e+17
86,212361141746.88,1.1529564714171094e+17
87,212361144604.2,1.1550386433931742e+17
88,212361147461.52,1.1571297151340928e+17
89,212361150318.84,1.1592296283265894e+17
90,212361153176.16,1.161338338487533e+17
91,212361156033.48,1.1634558132305186e+17
92,212361301756.8,1.2612757928948526e+17
93,212361301756.8,1.2612757928948526e+17
94,212361304614.12,1.2635398758352998e+17
95,212361307471.44,1.2658460185858173e+17
96,212361310328.76,1.2681905141537125e+17
97,212361313186.08,1.2705703357996402e+17
98,212361316043.4,1.2729827940217771e+17
99,212361318900.72,1.2754255047408371e+17
100,212361321758.04,1.277896362033268e+17
101,212361324615.36,1.2803935102081798e+17
102,212361327472.68,1.282915316952241e+17
103,212361330330.0,1.285460348446163e+17
104,212361333187.32,1.2880273467769128e+17
105,212361336044.64,1.2906152096747952e+17
106,212361338901.96,1.2932229724636734e+17
107,212361341759.28,1.2958497920525576e+17
