,0,1
0,212360616000.0,2.943328138524235e+17
1,212360618857.32,2.9440101522583424e+17
2,212360621714.64,2.945296826854574e+17
3,212360624571.96,2.9471240513330355e+17
4,212360627429.28,2.949435880618727e+17
5,212360630286.6,2.9521830401573715e+17
6,212360633143.92,2.9553219301788154e+17
7,212360636001.24,2.958813863292496e+17
8,212360638858.56,2.962624447567959e+17
9,212360641715.88,2.9667230712386285e+17
10,212360644573.2,2.971082463497615e+17
11,212360647430.52,2.9756783150488954e+17
12,212360650287.84,2.9804889472147526e+17
13,212360653145.16,2.985495021497661e+17
14,212360656002.48,2.990679283473794e+17
15,212360658859.8,2.99602633621901e+17
16,212360661717.12,3.001522439390469e+17
17,212360664574.44,3.0071553307552083e+17
18,212360667431.76,3.012914067461437e+17
19,212360670289.08,3.018788884741531e+17
20,212360673146.4,3.024771070049034e+17
21,212360676003.72,3.030852850886583e+17
22,212360678861.04,3.037027294794203e+17
23,212360681718.36,3.043288220150121e+17
24,212360684575.68,3.049630116594681e+17
25,212360687433.0,3.056048074024793e+17
26,212360690290.32,3.062537719223258e+17
27,212360693147.64,3.069095159290362e+17
28,212360696004.96,3.0757169311376877e+17
29,212360698862.28,3.082399956387837e+17
30,212360844585.6,3.324383896592593e+17
31,212360844585.6,3.324383896592593e+17
32,212360847442.92,3.331549723289295e+17
33,212360850300.24,3.3388518289993114e+17
34,212360853157.56,3.3462793957186835e+17
35,212360856014.88,3.353824787868194e+17
36,212360858872.2,3.361481226444216e+17
37,212360861729.52,3.369242598932965e+17
38,212360864586.84,3.377103396505578e+17
39,212360867444.16,3.3850586625087014e+17
40,212360870301.48,3.3931039439243437e+17
41,212360873158.8,3.401235245795938e+17
42,212360876016.12,3.4094489889685715e+17
43,212360878873.44,3.4177419712543936e+17
44,212360881730.76,3.4261113319597645e+17
45,212360884588.08,3.4345545196149875e+17
46,212360887445.4,3.443069262699744e+17
47,212360890302.72,3.451653543136032e+17
48,212360893160.04,3.4603055723152026e+17
49,212360896017.36,3.469023769434072e+17
50,212360898874.68,3.477806741929747e+17
51,212360901732.0,3.486653267818818e+17
52,212360904589.32,3.4955622797594643e+17
53,212360907446.64,3.504532850668247e+17
54,212360910303.96,3.5135641807391315e+17
55,212360913161.28,3.522655585729126e+17
56,212360916018.6,3.531806486389153e+17
57,212360918875.92,3.541016398928193e+17
58,212360921733.24,3.5502849264069075e+17
59,212360924590.56,3.559611750968272e+17
60,212360927447.88,3.568996626824142e+17
61,212361073171.2,3.980715349436629e+17
62,212361073171.2,3.980715349436629e+17
63,212361076028.52,3.9909167301402765e+17
64,212361078885.84,4.001332402231337e+17
65,212361081743.16,4.0119488634661734e+17
66,212361084600.48,4.022756896029006e+17
67,212361087457.8,4.033748122965407e+17
68,212361090315.12,4.044914838977689e+17
69,212361093172.44,4.056249979961501e+17
70,212361096029.76,4.067747091526897e+17
71,212361098887.08,4.079400292806719e+17
72,212361101744.4,4.091204238365688e+17
73,212361104601.72,4.1031540801673184e+17
74,212361107459.04,4.115245430725028e+17
75,212361110316.36,4.127474328052585e+17
76,212361113173.68,4.139837202725081e+17
77,212361116031.0,4.152330847174917e+17
78,212361118888.32,4.1649523872293235e+17
79,212361121745.64,4.1776992558243136e+17
80,212361124602.96,4.190569168791747e+17
81,212361127460.28,4.203560102601278e+17
82,212361130317.6,4.2166702739314106e+17
83,212361133174.92,4.229898120938368e+17
84,212361136032.24,4.24324228609009e+17
85,212361138889.56,4.2567016004396774e+17
86,212361141746.88,4.2702750692247725e+17
87,212361144604.2,4.283961858688398e+17
88,212361147461.52,4.297761284020881e+17
89,212361150318.84,4.311672798324929e+17
90,212361153176.16,4.325695982515657e+17
91,212361156033.48,4.339830536078992e+17
92,212361301756.8,4.939993314760259e+17
93,212361301756.8,4.939993314760259e+17
94,212361304614.12,4.9555230395016237e+17
95,212361307471.44,4.9714070166582214e+17
96,212361310328.76,4.987630649582219e+17
97,212361313186.08,5.0041835487391104e+17
98,212361316043.4,5.021056040563831e+17
99,212361318900.72,5.0382390987944275e+17
100,212361321758.04,5.055724351745055e+17
101,212361324615.36,5.0735040732041696e+17
102,212361327472.68,5.0915711620983725e+17
103,212361330330.0,5.1099191160899776e+17
104,212361333187.32,5.128542002181872e+17
105,212361336044.64,5.147434426180855e+17
106,212361338901.96,5.166591502162217e+17
107,212361341759.28,5.1860088226476256e+17
108,212361344616.6,5.205682429929923e+17
109,212361347473.92,5.225608788787053e+17
110,212361350331.24,5.245784760699873e+17
111,212361353188.56,5.266207579612493e+17
112,212361356045.88,5.2868748292323494e+17
113,212361358903.2,5.307784421838476e+17
114,212361361760.52,5.328934578539215e+17
115,212361364617.84,5.350323810902282e+17
116,212361367475.16,5.3719509038768794e+17
117,212361370332.48,5.393814899935764e+17
118,212361373189.8,5.4159150843690426e+17
119,212361376047.12,5.438250971655743e+17
120,212361378904.44,5.460822292834031e+17
121,212361381761.76,5.483628983797267e+17
122,212361384619.08,5.506671174457364e+17
123,212361530342.4,6.44455516667e+17
124,212361530342.4,6.44455516667e+17
125,212361533199.72,6.470246540343994e+17
126,212361536057.04,6.496572509190209e+17
