,0,1
0,212360616000.0,7.650852999453377e+17
1,212360618857.32,7.652693777448012e+17
2,212360621714.64,7.656219878079981e+17
3,212360624571.96,7.661302896923951e+17
4,212360627429.28,7.667827949052271e+17
5,212360630286.6,7.675691069910383e+17
6,212360633143.92,7.684797704386595e+17
7,212360636001.24,7.695061591551685e+17
8,212360638858.56,7.706403875349416e+17
9,212360641715.88,7.718752365089231e+17
10,212360644573.2,7.732040903810012e+17
11,212360647430.52,7.74620881878606e+17
12,212360650287.84,7.761200437162194e+17
13,212360653145.16,7.776964654829428e+17
14,212360656002.48,7.793454549869804e+17
15,212360658859.8,7.810627034020035e+17
16,212360661717.12,7.82844253705357e+17
17,212360664574.44,7.846864720006455e+17
18,212360667431.76,7.865860213924243e+17
19,212360670289.08,7.885398381371689e+17
20,212360673146.4,7.905451098374819e+17
21,212360676003.72,7.925992554791876e+17
22,212360678861.04,7.946999071368466e+17
23,212360681718.36,7.968448931945718e+17
24,212360684575.68,7.99032222947054e+17
25,212360687433.0,8.01260072460454e+17
26,212360690290.32,8.035267715847415e+17
27,212360693147.64,8.058307920193096e+17
28,212360696004.96,8.081707363430454e+17
29,212360698862.28,8.105453279287498e+17
30,212360844585.6,8.892023319633702e+17
31,212360844585.6,8.892023319633702e+17
32,212360847442.92,8.917912920163922e+17
33,212360850300.24,8.944408661328677e+17
34,212360853157.56,8.971473411173745e+17
35,212360856014.88,8.999085449226122e+17
36,212360858872.2,9.027225691372552e+17
37,212360861729.52,9.055876622003959e+17
38,212360864586.84,9.085022108658609e+17
39,212360867444.16,9.114647312175107e+17
40,212360870301.48,9.144738609024986e+17
41,212360873158.8,9.175283516680681e+17
42,212360876016.12,9.206270621737966e+17
43,212360878873.44,9.23768951132143e+17
44,212360881730.76,9.269530708135144e+17
45,212360884588.08,9.301785609319123e+17
46,212360887445.4,9.334446429128492e+17
47,212360890302.72,9.367506145356722e+17
48,212360893160.04,9.400958449361471e+17
49,212360896017.36,9.43479769952416e+17
50,212360898874.68,9.469018877964648e+17
51,212360901732.0,9.503617550329172e+17
52,212360904589.32,9.538589828463036e+17
53,212360907446.64,9.573932335776814e+17
54,212360910303.96,9.6096421751235e+17
55,212360913161.28,9.645716899020645e+17
56,212360916018.6,9.682154482062217e+17
57,212360918875.92,9.718953295369212e+17
58,212360921733.24,9.756112082928746e+17
59,212360924590.56,9.793629939684169e+17
60,212360927447.88,9.831506291255721e+17
61,212361073171.2,1.136453424933681e+18
62,212361073171.2,1.136453424933681e+18
63,212361076028.52,1.1406458290989203e+18
64,212361078885.84,1.1449391667115867e+18
65,212361081743.16,1.1493289854934286e+18
66,212361084600.48,1.1538132378937367e+18
67,212361087457.8,1.1583901146145119e+18
68,212361090315.12,1.1630579313327565e+18
69,212361093172.44,1.1678151237769787e+18
70,212361096029.76,1.1726602477991124e+18
71,212361098887.08,1.1775919779037988e+18
72,212361101744.4,1.1826091044817523e+18
73,212361104601.72,1.187710530256632e+18
74,212361107459.04,1.1928952662915284e+18
75,212361110316.36,1.198162427777817e+18
76,212361113173.68,1.2035112297529582e+18
77,212361116031.0,1.2089409828453353e+18
78,212361118888.32,1.2144510891106788e+18
79,212361121745.64,1.220041038001518e+18
80,212361124602.96,1.225710402496185e+18
81,212361127460.28,1.2314588354045335e+18
82,212361130317.6,1.2372860658604603e+18
83,212361133174.92,1.243191896004606e+18
84,212361136032.24,1.249176197855621e+18
85,212361138889.56,1.255238910366095e+18
86,212361141746.88,1.2613800366589796e+18
87,212361144604.2,1.2675996414397046e+18
88,212361147461.52,1.2738978485771587e+18
89,212361150318.84,1.2802748388449884e+18
90,212361153176.16,1.286730847814953e+18
91,212361156033.48,1.2932661638956367e+18
92,212361301756.8,1.5437951381002683e+18
93,212361301756.8,1.5437951381002683e+18
94,212361304614.12,1.5511294482119752e+18
95,212361307471.44,1.5586549837707569e+18
96,212361310328.76,1.5663683943208164e+18
97,212361313186.08,1.5742683427515807e+18
98,212361316043.4,1.582353633538658e+18
99,212361318900.72,1.590623188357225e+18
100,212361321758.04,1.599076059015764e+18
101,212361324615.36,1.607711434092341e+18
102,212361327472.68,1.6165286415886223e+18
103,212361330330.0,1.6255271494383836e+18
104,212361333187.32,1.634706564755797e+18
105,212361336044.64,1.6440666322927457e+18
106,212361338901.96,1.6536072323893105e+18
107,212361341759.28,1.6633283786082488e+18
108,212361344616.6,1.6732302151881047e+18
109,212361347473.92,1.683313014409795e+18
110,212361350331.24,1.6935771739429545e+18
111,212361353188.56,1.7040232142202486e+18
112,212361356045.88,1.714651775877019e+18
113,212361358903.2,1.725463617284312e+18
114,212361361760.52,1.7364596121931901e+18
115,212361364617.84,1.7476407474997678e+18
116,212361367475.16,1.759008121137012e+18
117,212361370332.48,1.7705629400991675e+18
118,212361373189.8,1.7823065186035753e+18
119,212361376047.12,1.794240276390066e+18
120,212361378904.44,1.8063657371541824e+18
121,212361381761.76,1.8186845271104202e+18
122,212361384619.08,1.8311983736843937e+18
123,212361530342.4,2.2779065488277522e+18
124,212361530342.4,2.2779065488277522e+18
125,212361533199.72,2.2922764133499008e+18
126,212361536057.04,2.3070439082675323e+18
127,212361538914.36,2.322208221562484e+18
128,212361541771.68,2.3377703861201695e+18
129,212361544629.0,2.3537315878416553e+18
130,212361547486.32,2.370093216947072e+18
131,212361550343.64,2.3868753714243876e+18
132,212361553200.96,2.4040702631579827e+18
133,212361556058.28,2.421691121597566e+18
134,212361558915.6,2.4397409932073953e+18
135,212361561772.92,2.458212799110741e+18
136,212361564630.24,2.4771345423794867e+18
137,212361567487.56,2.496504928482235e+18
138,212361570344.88,2.516349479560753e+18
139,212361573202.2,2.53662394865847e+18
140,212361576059.52,2.557332078585444e+18
141,212361578916.84,2.578477807518847e+18
142,212361581774.16,2.600080577276129e+18
143,212361584631.48,2.622178826391341e+18
144,212361587488.8,2.6447916005382267e+18
145,212361590346.12,2.6678662773465134e+18
146,212361593203.44,2.691405467772993e+18
147,212361596060.76,2.715416029806153e+18
148,212361598918.08,2.7399249451412746e+18
149,212361601775.4,2.7649689957272945e+18
150,212361604632.72,2.7905319312504653e+18
151,212361607490.04,2.81659148225496e+18
152,212361610347.36,2.8431538074546483e+18
153,212361613204.68,2.8702253275073275e+18
154,212361758928.0,3.838332393087239e+18
