,0,1
0,212360616000.0,7.650852999453377e+17
1,212360618857.32,7.651946709085661e+17
2,212360621714.64,7.653651169412582e+17
3,212360624571.96,7.655699487675095e+17
4,212360627429.28,7.657942236876954e+17
5,212360630286.6,7.660295443777395e+17
6,212360633143.92,7.662711835300306e+17
7,212360636001.24,7.665164765709667e+17
8,212360638858.56,7.667639197021018e+17
9,212360641715.88,7.670126629327922e+17
10,212360644573.2,7.6726222488042e+17
11,212360647430.52,7.675123322197692e+17
12,212360650287.84,7.677628292379699e+17
13,212360653145.16,7.680136268385923e+17
14,212360656002.48,7.682646737564882e+17
15,212360658859.8,7.6851594028626e+17
16,212360661717.12,7.68767409066745e+17
17,212360664574.44,7.690190698480657e+17
18,212360667431.76,7.692709165096803e+17
19,212360670289.08,7.695229453533932e+17
20,212360673146.4,7.69775154120625e+17
21,212360676003.72,7.70027541422369e+17
22,212360678861.04,7.702801064050079e+17
23,212360681718.36,7.705328485515886e+17
24,212360684575.68,7.707857675618508e+17
25,212360687433.0,7.710388632786877e+17
26,212360690290.32,7.712921356422836e+17
27,212360693147.64,7.715455846605862e+17
28,212360696004.96,7.717992103895163e+17
29,212360698862.28,7.720530129194696e+17
30,212360844585.6,7.842872434547606e+17
31,212360844585.6,7.842872434547606e+17
32,212360847442.92,7.845463871284653e+17
33,212360850300.24,7.848072090655195e+17
34,212360853157.56,7.850690686244177e+17
35,212360856014.88,7.853316019280689e+17
36,212360858872.2,7.855946014611857e+17
37,212360861729.52,7.858579488511558e+17
38,212360864586.84,7.861215765132358e+17
39,212360867444.16,7.863854458099521e+17
40,212360870301.48,7.866495346209147e+17
41,212360873158.8,7.869138302662588e+17
42,212360876016.12,7.871783254747702e+17
43,212360878873.44,7.874430160836646e+17
44,212360881730.76,7.877078997237609e+17
45,212360884588.08,7.879729750662346e+17
46,212360887445.4,7.882382413901224e+17
47,212360890302.72,7.885036983332091e+17
48,212360893160.04,7.887693457475803e+17
49,212360896017.36,7.89035183614966e+17
50,212360898874.68,7.89301211996707e+17
51,212360901732.0,7.895674310041942e+17
52,212360904589.32,7.898338407813366e+17
53,212360907446.64,7.901004414937746e+17
54,212360910303.96,7.903672333217604e+17
55,212360913161.28,7.906342164554424e+17
