,Times,MoIs,a,b,c
0,212360616000.0,7.650852999453377e+17,5750.0,5542.114117035708,950.0
1,212360618857.32,7.652693777448012e+17,5750.620857236418,5542.700011663396,949.7601792931134
2,212360621714.64,7.656219878079981e+17,5751.780256401005,5543.792300148413,949.2855398114948
3,212360624571.96,7.661302896923951e+17,5753.4203933639365,5545.334445739975,948.5839814005009
4,212360627429.28,7.667827949052271e+17,5755.496359709939,5547.281899767938,947.6644809638733
5,212360630286.6,7.675691069910383e+17,5757.971100184847,5549.597589516021,946.5369443219142
6,212360633143.92,7.684797704386595e+17,5760.812911379233,5552.24965697266,945.212028514441
7,212360636001.24,7.695061591551685e+17,5763.994048113673,5555.210167215914,943.700882973771
8,212360638858.56,7.706403875349416e+17,5767.489867919274,5558.454296235929,942.0148737644287
9,212360641715.88,7.718752365089231e+17,5771.278262918693,5561.959781466021,940.1653377232507
10,212360644573.2,7.732040903810012e+17,5775.339258171693,5565.70652808877,938.1633864150342
11,212360647430.52,7.74620881878606e+17,5779.654713197319,5569.67631363386,936.019762281058
12,212360650287.84,7.761200437162194e+17,5784.208091111251,5573.852557806435,933.744740941763
13,212360653145.16,7.776964654829428e+17,5788.984274178755,5578.220137441519,931.3480708396969
14,212360656002.48,7.793454549869804e+17,5793.969412526887,5582.765233769216,928.8389414587426
15,212360658859.8,7.810627034020035e+17,5799.150797361737,5587.475203526907,926.2259725524322
16,212360661717.12,7.82844253705357e+17,5804.516752791513,5592.338468204683,923.5172183022262
17,212360664574.44,7.846864720006455e+17,5810.05654209399,5597.344417489703,920.7201817268603
18,212360667431.76,7.865860213924243e+17,5815.760285456707,5602.48332410507,917.8418358417293
19,212360670289.08,7.885398381371689e+17,5821.618887064802,5607.746267958761,914.8886490019038
20,212360673146.4,7.905451098374819e+17,5827.623969974922,5613.125068031061,911.8666125789114
21,212360676003.72,7.925992554791876e+17,5833.767817555362,5618.612220840028,908.7812696588707
22,212360678861.04,7.946999071368466e+17,5840.043320506505,5624.200844628845,905.6377438467966
23,212360681718.36,7.968448931945718e+17,5846.44392869476,5629.884628591649,902.4407675523514
24,212360684575.68,7.99032222947054e+17,5852.963607234899,5635.657786538878,899.1947093429011
25,212360687433.0,8.01260072460454e+17,5859.5967963803405,5641.5150144869185,895.9036001012546
26,212360690290.32,8.035267715847415e+17,5866.338374818234,5647.451451774275,892.5711578336292
27,212360693147.64,8.058307920193096e+17,5873.183625986013,5653.462645407355,889.2008110499374
28,212360696004.96,8.081707363430454e+17,5880.128207093502,5659.544517368788,885.7957206920535
29,212360698862.28,8.105453279287498e+17,5887.168120627973,5665.69333460431,882.3588006226408
30,212360844585.6,8.892023319633702e+17,6134.799168441545,5888.224955382915,760.3806312320564
31,212360844585.6,8.892023319633702e+17,6134.799168441545,5888.224955382915,760.3806312320564
32,212360847442.92,8.917912920163922e+17,6142.096567405738,5894.576359903811,757.4541061337138
33,212360850300.24,8.944408661328677e+17,6149.542978068051,5901.04801458233,754.4763311669958
34,212360853157.56,8.971473411173745e+17,6157.132139662873,5907.631272380449,751.4455786832622
35,212360856014.88,8.999085449226122e+17,6164.859077200112,5914.320666304897,748.3661079503761
36,212360858872.2,9.027225691372552e+17,6172.719068669238,5921.111350409308,745.2421155163591
37,212360861729.52,9.055876622003959e+17,6180.70756020684,5927.99876848683,742.0774385873937
38,212360864586.84,9.085022108658609e+17,6188.820201471647,5934.978617409919,738.8755665517995
