,Times,MoIs,a,b,c
0,212360616000.0,7.650852999453377e+17,5750.0,5542.114117035708,950.0
1,212360618857.32,7.651073831202633e+17,5750.069939881441,5542.170856510134,949.9639230203085
2,212360621714.64,7.651319870439561e+17,5750.148890968775,5542.232502974788,949.9234555976037
3,212360624571.96,7.651568843672155e+17,5750.229210012443,5542.294380023885,949.882477849322
4,212360627429.28,7.651818179273294e+17,5750.309776199384,5542.356202415805,949.8414411317918
5,212360630286.6,7.652067574708314e+17,5750.390396833869,5542.417999368188,949.8003975496184
6,212360633143.92,7.652316993044531e+17,5750.471033389166,5542.479789889648,949.759353171452
7,212360636001.24,7.652566429446093e+17,5750.551677261866,5542.541580132071,949.7183087217072
8,212360638858.56,7.652815883203295e+17,5750.63232640005,5542.603371810124,949.6772642913444
9,212360641715.88,7.653065354195297e+17,5750.712980291537,5542.665165382738,949.6362198929065
10,212360644573.2,7.653314842398771e+17,5750.793638802518,5542.7269609742925,949.595175528409
11,212360647430.52,7.653564347810198e+17,5750.87430190159,5542.788758615123,949.5541311982315
12,212360650287.84,7.653813870431034e+17,5750.9549695879505,5542.850558306564,949.5130869024365
13,212360653145.16,7.654063410263343e+17,5751.03564186388,5542.912360046648,949.4720426410341
14,212360656002.48,7.654312967308393e+17,5751.11631872484,5542.974163839951,949.4309984140555
15,212360658859.8,7.654562541567148e+17,5751.1970001645495,5543.035969693176,949.389954221542
16,212360661717.12,7.654812133041549e+17,5751.277686183898,5543.097777606455,949.3489100635089
17,212360664574.44,7.655061741734365e+17,5751.358376790314,5543.159587573378,949.3078659399414
18,212360667431.76,7.655311367647964e+17,5751.439071988178,5543.221399589994,949.2668218508317
19,212360670289.08,7.655561010783695e+17,5751.519771773467,5543.283213660389,949.2257777962063
20,212360673146.4,7.655810671142564e+17,5751.600476140016,5543.345029791162,949.1847337761061
21,212360676003.72,7.656060348726495e+17,5751.68118508875,5543.40684798241,949.143689790546
22,212360678861.04,7.656310043538264e+17,5751.761898627128,5543.468668227695,949.1026458395107
23,212360681718.36,7.65655975558026e+17,5751.842616759549,5543.530490523049,949.0616019229927
24,212360684575.68,7.656809484853828e+17,5751.923339481975,5543.5923148725715,949.0205580410186
25,212360687433.0,7.657059231359942e+17,5752.004066788218,5543.654141282883,948.9795141936291
26,212360690290.32,7.657308995100561e+17,5752.084798679204,5543.71596975408,948.9384703808391
