,Times,MoIs,a,b,c
0,212360616000.0,1061973101669578.4,1750.0,1686.73038344565,289.1304347826087
1,212360618857.32,1062020678984083.4,1750.035840118564,1686.7127398501195,289.12548772619635
2,212360621714.64,1062078136717272.8,1750.07914429999,1686.6896889546633,289.1199510380681
3,212360624571.96,1062137812674477.9,1750.1241357504243,1686.6652175380161,289.1143435209883
4,212360627429.28,1062198010345358.8,1750.169524236714,1686.6403909494193,289.1087265431009
5,212360630286.6,1062258337190295.5,1750.2150097566441,1686.6154766354268,289.10310793289375
6,212360633143.92,1062318700444324.4,1750.2605212500957,1686.5905401065588,289.09748883178963
7,212360636001.24,1062379077971891.2,1750.3060417431727,1686.565597244106,289.09186943544034
8,212360638858.56,1062439464468569.2,1750.3515671662612,1686.540651880778,289.08624978252243
9,212360641715.88,1062499858661501.1,1750.397096542276,1686.5157049396482,289.08062988143837
10,212360644573.2,1062560260245737.4,1750.4426296367385,1686.490756642754,289.0750097341003
11,212360647430.52,1062620669148945.2,1750.4881663936528,1686.4658070433964,289.0693893409424
12,212360650287.84,1062681085354731.9,1750.5337067999376,1686.4408561542814,289.0637687020516
13,212360653145.16,1062741508860146.5,1750.5792508528314,1686.4159039783497,289.05814781743254
14,212360656002.48,1062801939665476.2,1750.6247985520554,1686.3909505161928,289.0525266870698
15,212360658859.8,1062862377771789.9,1750.6703498979277,1686.3659957678378,289.0469053109433
16,212360661717.12,1062922823180338.9,1750.7159048909105,1686.3410397331756,289.04128368903184
17,212360664574.44,1062983275892424.5,1750.7614635314999,1686.3160824120646,289.0356618213139
18,212360667431.76,1063043735909355.1,1750.807025820201,1686.2911238043548,289.03003970776797
19,212360670289.08,1063104203232446.1,1750.8525917575212,1686.2661639098949,289.02441734837237
20,212360673146.4,1063164677863008.2,1750.8981613439676,1686.2412027285327,289.0187947431055
21,212360676003.72,1063225159802360.6,1750.9437345800484,1686.2162402601161,289.0131718919458
22,212360678861.04,1063285649051817.9,1750.9893114662716,1686.1912765044929,289.0075487948716
23,212360681718.36,1063346145612694.2,1751.0348920031452,1686.1663114615108,289.00192545186127
24,212360684575.68,1063406649486299.9,1751.0804761911772,1686.1413451310175,288.99630186289323
25,212360687433.0,1063467160673962.0,1751.1260640308763,1686.1163775128607,288.9906780279459
26,212360690290.32,1063527679176988.0,1751.1716555227506,1686.091408606888,288.98505394699754
27,212360693147.64,1063588204996698.8,1751.2172506673087,1686.0664384129473,288.97942962002656
28,212360696004.96,1063648738134409.8,1751.2628494650594,1686.0414669308857,288.97380504701135
29,212360698862.28,1063709278591437.8,1751.308451916511,1686.0164941605512,288.96818022793025
30,212360844585.6,1066766489807825.1,1753.6108213924606,1684.7600811953603,288.6827557963496
31,212360844585.6,1066766489807825.1,1753.6108213924606,1684.7600811953603,288.6827557963496
32,212360847442.92,1066827356287974.8,1753.656574320252,1684.7350665704162,288.6771226288437
33,212360850300.24,1066888270661205.6,1753.7023604486722,1684.7100328090478,288.6714854125933
34,212360853157.56,1066949201092497.4,1753.7481567629009,1684.6849927212384,288.66584751099583
35,212360856014.88,1067010140887174.2,1753.7939582552042,1684.6599500464645,288.6602093084321
36,212360858872.2,1067071088537183.6,1753.8397637821631,1684.6349057556397,288.6545708511965
37,212360861729.52,1067132043691366.2,1753.88557307574,1684.6098600900975,288.6489321454768
38,212360864586.84,1067193006267350.8,1753.9313860725374,1684.584813108656,288.6432931922201
39,212360867444.16,1067253976246435.5,1753.9772027577624,1684.5597648254486,288.6376539915819
40,212360870301.48,1067314953625150.1,1754.0230231282526,1684.5347152437712,288.63201454357716
41,212360873158.8,1067375938403675.9,1754.0688471836386,1684.5096643643012,288.62637484819226
42,212360876016.12,1067436930583067.1,1754.1146749242225,1684.484612187085,288.62073490540723
43,212360878873.44,1067497930164596.1,1754.1605063504685,1684.4595587120168,288.6150947152007
44,212360881730.76,1067558937149583.2,1754.2063414628794,1684.434503938954,288.6094542775509
45,212360884588.08,1067619951539363.4,1754.2521802619676,1684.4094478677455,288.603813592436
46,212360887445.4,1067680973335274.6,1754.298022748248,1684.3843904982375,288.59817265983406
47,212360890302.72,1067742002538652.8,1754.343868922236,1684.3593318302762,288.5925314797233
48,212360893160.04,1067803039150840.0,1754.3897187844473,1684.3342718637075,288.58689005208174
49,212360896017.36,1067864083173172.4,1754.4355723353976,1684.309210598377,288.5812483768876
50,212360898874.68,1067925134606990.5,1754.481429575603,1684.2841480341303,288.5756064541189
51,212360901732.0,1067986193453636.9,1754.5272905055795,1684.2590841708136,288.5699642837538
52,212360904589.32,1068047259714447.6,1754.5731551258432,1684.2340190082723,288.5643218657704
53,212360907446.64,1068108333390765.0,1754.6190234369105,1684.208952546352,288.5586792001468
54,212360910303.96,1068169414483929.8,1754.6648954392977,1684.1838847848985,288.5530362868611
55,212360913161.28,1068230502995282.5,1754.7107711335211,1684.1588157237572,288.54739312589135
56,212360916018.6,1068291598926164.4,1754.7566505200975,1684.1337453627739,288.5417497172157
57,212360918875.92,1068352702277922.4,1754.8025335995435,1684.108673701794,288.5361060608122
58,212360921733.24,1068413813051889.6,1754.8484203723758,1684.083600740663,288.5304621566589
59,212360924590.56,1068474931249414.8,1754.8943108391113,1684.0585264792267,288.52481800473396
60,212360927447.88,1068536056871840.6,1754.940205000267,1684.0334509173304,288.5191736050154
61,212361073171.2,1071650549732139.2,1757.2782386295262,1682.7555288205854,288.2314842260339
62,212361073171.2,1071650549732139.2,1757.2782386295262,1682.7555288205854,288.2314842260339
63,212361076028.52,1071712008765558.8,1757.324286118604,1682.7304107486243,288.22583135835646
64,212361078885.84,1071773516866234.1,1757.370367522632,1682.7052731739043,288.2201743598192
65,212361081743.16,1071835041382771.5,1757.4164593183016,1682.680129152861,288.2145166616489
66,212361084600.48,1071896575431002.0,1757.4625563740751,1682.6549825032437,288.20885865851045
67,212361087457.8,1071958117457137.2,1757.5086575160246,1682.6298342175817,288.2032003984885
68,212361090315.12,1072019667098791.0,1757.5547624685353,1682.6046845428793,288.1975418881263
69,212361093172.44,1072081224270827.2,1757.6008711663253,1682.5795335394087,288.19188312844835
70,212361096029.76,1072142788953884.5,1757.646983594137,1682.5543812216708,288.1862241196278
71,212361098887.08,1072204361144339.0,1757.6930997486986,1682.5292275930528,288.18056486168354
72,212361101744.4,1072265940842354.2,1757.7392196296196,1682.5040726542536,288.1749053546027
73,212361104601.72,1072327528049006.1,1757.7853432372033,1682.4789164053232,288.16924559836525
74,212361107459.04,1072389122765585.5,1757.8314705719201,1682.453758846155,288.1635855929496
75,212361110316.36,1072450724993441.2,1757.8776016342813,1682.428599976605,288.1579253383336
76,212361113173.68,1072512334733932.8,1757.9237364248074,1682.4034397965197,288.15226483449527
77,212361116031.0,1072573951988423.8,1757.9698749440217,1682.3782783057434,288.14660408141236
78,212361118888.32,1072635576758277.4,1758.0160171924483,1682.35311550412,288.1409430790627
79,212361121745.64,1072697209044861.0,1758.0621631706113,1682.3279513914933,288.13528182742414
80,212361124602.96,1072758848849537.1,1758.1083128790349,1682.3027859677068,288.1296203264745
81,212361127460.28,1072820496173674.2,1758.1544663182435,1682.2776192326041,288.12395857619157
82,212361130317.6,1072882151018635.1,1758.2006234887617,1682.2524511860288,288.1182965765532
83,212361133174.92,1072943813385789.4,1758.246784391114,1682.2272818278245,288.11263432753714
84,212361136032.24,1073005483276501.9,1758.2929490258255,1682.2021111578347,288.1069718291213
85,212361138889.56,1073067160692140.8,1758.3391173934206,1682.1769391759028,288.1013090812834
86,212361141746.88,1073128845634071.5,1758.3852894944243,1682.1517658818723,288.09564608400126
87,212361144604.2,1073190538103662.8,1758.431465329362,1682.1265912755866,288.0899828372527
88,212361147461.52,1073252238102284.4,1758.4776448987586,1682.1014153568894,288.0843193410155
89,212361150318.84,1073313945631300.9,1758.5238282031396,1682.0762381256238,288.07865559526743
90,212361153176.16,1073375660692085.0,1758.5700152430302,1682.0510595816331,288.0729915999863
91,212361156033.48,1073437383286002.8,1758.6162060189558,1682.025879724761,288.06732735514987
92,212361301756.8,1076582279242351.5,1760.9693370346363,1680.7426481119585,287.77862725190596
93,212361301756.8,1076582279242351.5,1760.9693370346363,1680.7426481119585,287.77862725190596
94,212361304614.12,1076644339923014.4,1761.015682736228,1680.7174253957048,287.77295450395525
95,212361307471.44,1076706450503912.5,1761.062062815104,1680.6921829585306,287.7672775780733
96,212361310328.76,1076768577788811.5,1761.1084534374281,1680.6669339971681,287.7615999421634
97,212361313186.08,1076830714759774.0,1761.154849390158,1680.641682376268,287.75592199770875
98,212361316043.4,1076892859829607.4,1761.2012494783764,1680.6164291018222,287.75024379419006
99,212361318900.72,1076955012627539.4,1761.2476534210994,1680.5911744244863,287.7445653384588
100,212361321758.04,1077017173066335.1,1761.2940611516804,1680.565918405496,287.7388866316107
101,212361324615.36,1077079341126122.2,1761.3404726545207,1680.540661059602,287.7332076738355
102,212361327472.68,1077141516803172.2,1761.3868879262684,1680.5154023902542,287.727528465156
103,212361330330.0,1077203700097638.5,1761.4333069665188,1680.4901423981662,287.72184900555993
104,212361333187.32,1077265891010615.6,1761.4797297755783,1680.4648810833903,287.71616929502727
105,212361336044.64,1077328089543421.1,1761.5261563539248,1680.4396184458187,287.7104893335361
106,212361338901.96,1077390295697426.2,1761.5725867020774,1680.4143544853052,287.7048091210641
107,212361341759.28,1077452509474020.1,1761.6190208205655,1680.3890892016946,287.6991286575889
108,212361344616.6,1077514730874592.5,1761.665458709921,1680.3638225948287,287.693447943088
109,212361347473.92,1077576959900534.4,1761.7119003706764,1680.3385546645495,287.68776697753896
110,212361350331.24,1077639196553233.8,1761.7583458033646,1680.3132854106984,287.6820857609193
111,212361353188.56,1077701440834091.5,1761.8047950085186,1680.288014833117,287.6764042932065
112,212361356045.88,1077763692744491.4,1761.8512479866713,1680.2627429316462,287.6707225743781
113,212361358903.2,1077825952285829.8,1761.897704738356,1680.237469706128,287.6650406044116
114,212361361760.52,1077888219459500.6,1761.944165264106,1680.2121951564036,287.6593583832846
115,212361364617.84,1077950494266895.9,1761.9906295644548,1680.1869192823142,287.6536759109745
116,212361367475.16,1078012776709410.1,1762.0370976399358,1680.161642083701,287.6479931874589
117,212361370332.48,1078075066788436.2,1762.0835694910827,1680.1363635604057,287.64231021271524
118,212361373189.8,1078137364505370.4,1762.130045118429,1680.1110837122692,287.636626986721
119,212361376047.12,1078199669861609.8,1762.1765245225088,1680.0858025391328,287.63094350945374
120,212361378904.44,1078261982858542.9,1762.223007703856,1680.0605200408377,287.62525978089093
121,212361381761.76,1078324303497570.4,1762.2694946630045,1680.035236217225,287.61957580101
122,212361384619.08,1078386631780087.0,1762.3159854004887,1680.009951068136,287.61389156978845
123,212361530342.4,1081562375576593.6,1764.6843847205203,1678.721358729166,287.3241734793673
124,212361530342.4,1081562375576593.6,1764.6843847205203,1678.721358729166,287.3241734793673
125,212361533199.72,1081625046709851.2,1764.7310320059212,1678.6960303674675,287.31848070961564
126,212361536057.04,1081687768594543.8,1764.7777141395336,1678.670682063167,287.3127837141132
127,212361538914.36,1081750507478036.1,1764.824406971487,1678.6453271554253,287.30708599798305
128,212361541771.68,1081813256205358.4,1764.8711052055316,1678.6199695566238,287.3013879696603
129,212361544629.0,1081876013155013.1,1764.917807625267,1678.5946102864868,287.29568968005674
130,212361547486.32,1081938777947594.0,1764.9645139441993,1678.5692495994017,287.28999113634114
131,212361550343.64,1082001550493701.0,1765.0112240942794,1678.5438875575915,287.28429233968274
132,212361553200.96,1082064330772936.0,1765.057938059557,1678.5185241760632,287.2785932902887
133,212361556058.28,1082127118781455.0,1765.104655836597,1678.4931594583313,287.2728939881856
134,212361558915.6,1082189914519407.0,1765.1513774249804,1678.4677934051244,287.267194433362
135,212361561772.92,1082252717987903.4,1765.1981028250166,1678.4424260164972,287.2614946257978
136,212361564630.24,1082315529188287.0,1765.2448320371907,1678.4170572923406,287.25579456547086
137,212361567487.56,1082378348121955.9,1765.2915650620305,1678.3916872325067,287.2500942523586
138,212361570344.88,1082441174790329.1,1765.338301900074,1678.3663158368377,287.2443936864383
139,212361573202.2,1082504009194818.8,1765.3850425518617,1678.3409431051737,287.2386928676871
140,212361576059.52,1082566851336845.2,1765.4317870179354,1678.3155690373542,287.2329917960824
141,212361578916.84,1082629701217827.2,1765.4785352988365,1678.2901936332185,287.2272904716013
142,212361581774.16,1082692558839189.0,1765.525287395107,1678.2648168926057,287.22158889422104
143,212361584631.48,1082755424202344.2,1765.5720433072886,1678.2394388153552,287.21588706391884
144,212361587488.8,1082818297308715.8,1765.6188030359233,1678.2140594013063,287.2101849806719
145,212361590346.12,1082881178159725.2,1765.6655665815535,1678.1886786502976,287.20448264445747
