,0,1
0,212360616000.0,1997840798133549.0
1,212360618857.32,1998116695787273.8
2,212360621714.64,1998541517651719.2
3,212360624571.96,1999047390643374.5
4,212360627429.28,1999597574155931.8
5,212360630286.6,2000172107794367.5
6,212360633143.92,2000760128238109.5
7,212360636001.24,2001355715106869.5
8,212360638858.56,2001955637074490.2
9,212360641715.88,2002558127192777.8
10,212360644573.2,2003162216875425.8
11,212360647430.52,2003767373424717.8
12,212360650287.84,2004373302587996.8
13,212360653145.16,2004979840888630.8
14,212360656002.48,2005586896826682.5
15,212360658859.8,2006194418705470.8
16,212360661717.12,2006802376980672.0
17,212360664574.44,2007410754541473.0
18,212360667431.76,2008019541332405.5
19,212360670289.08,2008628731357876.2
20,212360673146.4,2009238321000026.2
21,212360676003.72,2009848308063956.5
22,212360678861.04,2010458691227485.8
23,212360681718.36,2011069469717607.8
24,212360684575.68,2011680643116231.8
25,212360687433.0,2012292211241457.8
26,212360690290.32,2012904174073430.5
27,212360693147.64,2013516531706096.8
28,212360696004.96,2014129284314296.2
29,212360698862.28,2014742432130858.0
30,212360844585.6,2044422603652380.5
31,212360844585.6,2044422603652380.5
32,212360847442.92,2045048000523867.5
33,212360850300.24,2045677188687106.0
34,212360853157.56,2046308654139066.5
35,212360856014.88,2046941565498927.2
36,212360858872.2,2047575464549211.2
37,212360861729.52,2048210098608456.0
38,212360864586.84,2048845328160290.8
39,212360867444.16,2049481076038187.2
40,212360870301.48,2050117299477679.8
41,212360873158.8,2050753974737162.0
42,212360876016.12,2051391088625951.8
43,212360878873.44,2052028633829327.5
44,212360881730.76,2052666606322157.0
45,212360884588.08,2053305003933787.5
46,212360887445.4,2053943825549206.8
47,212360890302.72,2054583070662583.0
48,212360893160.04,2055222739125308.2
49,212360896017.36,2055862831001665.0
50,212360898874.68,2056503346485168.8
51,212360901732.0,2057144285850140.2
52,212360904589.32,2057785649423688.0
53,212360907446.64,2058427437568524.5
54,212360910303.96,2059069650671263.0
55,212360913161.28,2059712289134559.0
56,212360916018.6,2060355353372482.8
57,212360918875.92,2060998843808303.5
58,212360921733.24,2061642760872715.2
59,212360924590.56,2062287105001661.2
60,212360927447.88,2062931876634360.5
61,212361073171.2,2095357610591596.8
62,212361073171.2,2095357610591596.8
63,212361076028.52,2096016029928446.2
64,212361078885.84,2096678716119204.5
65,212361081743.16,2097343982412648.5
66,212361084600.48,2098010892003692.2
67,212361087457.8,2098678922827554.0
68,212361090315.12,2099347783758506.2
69,212361093172.44,2100017312205458.2
70,212361096029.76,2100687417170405.5
71,212361098887.08,2101358047595570.8
72,212361101744.4,2102029174757819.2
73,212361104601.72,2102700782464983.0
74,212361107459.04,2103372861586481.0
75,212361110316.36,2104045406993768.0
76,212361113173.68,2104718415843236.2
77,212361116031.0,2105391886609339.2
78,212361118888.32,2106065818537600.5
79,212361121745.64,2106740211332134.5
80,212361124602.96,2107415064974467.2
81,212361127460.28,2108090379617092.5
82,212361130317.6,2108766155521042.2
83,212361133174.92,2109442393019091.0
84,212361136032.24,2110119092492863.8
85,212361138889.56,2110796254357289.0
86,212361141746.88,2111473879049968.0
87,212361144604.2,2112151967024854.2
88,212361147461.52,2112830518748869.8
89,212361150318.84,2113509534699347.8
90,212361153176.16,2114189015361084.8
91,212361156033.48,2114868961223738.0
92,212361301756.8,2149049065392135.0
93,212361301756.8,2149049065392135.0
94,212361304614.12,2149743712286290.5
95,212361307471.44,2150443004653680.8
96,212361310328.76,2151145133313527.8
97,212361313186.08,2151849081861533.2
98,212361316043.4,2152554277505230.5
99,212361318900.72,2153260397222990.0
100,212361321758.04,2153967258546553.5
101,212361324615.36,2154674758163062.5
102,212361327472.68,2155382837411633.8
103,212361330330.0,2156091462882226.2
104,212361333187.32,2156800615493423.0
105,212361336044.64,2157510284331758.0
106,212361338901.96,2158220463167016.5
107,212361341759.28,2158931148474667.8
108,212361344616.6,2159642338309761.5
109,212361347473.92,2160354031662529.8
110,212361350331.24,2161066228086158.8
111,212361353188.56,2161778927478411.8
112,212361356045.88,2162492129951989.0
113,212361358903.2,2163205835757578.8
114,212361361760.52,2163920045237877.8
115,212361364617.84,2164634758798732.8
116,212361367475.16,2165349976889472.0
117,212361370332.48,2166065699989352.5
118,212361373189.8,2166781928599360.0
119,212361376047.12,2167498663237668.2
120,212361378904.44,2168215904436165.2
121,212361381761.76,2168933652736699.8
122,212361384619.08,2169651908687775.5
123,212361530342.4,2205742939345282.8
124,212361530342.4,2205742939345282.8
125,212361533199.72,2206477069692161.8
126,212361536057.04,2207216268485682.5
127,212361538914.36,2207958593050897.0
128,212361541771.68,2208702939010097.5
129,212361544629.0,2209448676773809.0
130,212361547486.32,2210195447148924.5
131,212361550343.64,2210943044836996.2
132,212361553200.96,2211691352199118.0
133,212361556058.28,2212440301614864.5
134,212361558915.6,2213189854078206.2
135,212361561772.92,2213939987011362.2
136,212361564630.24,2214690687312884.8
137,212361567487.56,2215441947380432.2
138,212361570344.88,2216193762827571.2
139,212361573202.2,2216946131168532.5
140,212361576059.52,2217699051056813.8
141,212361578916.84,2218452521840119.5
142,212361581774.16,2219206543296312.5
143,212361584631.48,2219961115474818.0
144,212361587488.8,2220716238601367.2
145,212361590346.12,2221471913020344.2
146,212361593203.44,2222228139158256.5
147,212361596060.76,2222984917498648.2
148,212361598918.08,2223742248564811.0
149,212361601775.4,2224500132909072.0
150,212361604632.72,2225258571106661.5
151,212361607490.04,2226017563751046.8
152,212361610347.36,2226777111449075.5
153,212361613204.68,2227537214816759.0
154,212361758928.0,2265714268727498.5
155,212361758928.0,2265714268727498.5
156,212361761785.32,2266491558070742.5
157,212361764642.64,2267274389760174.5
158,212361767499.96,2268060675370321.0
159,212361770357.28,2268849213142416.0
160,212361773214.6,2269639309776947.5
161,212361776071.92,2270430564972411.0
162,212361778929.24,2271222747143748.5
163,212361781786.56,2272015721939877.5
164,212361784643.88,2272809411149493.5
165,212361787501.2,2273603769062235.5
166,212361790358.52,2274398768853453.0
167,212361793215.84,2275194394726067.0
168,212361796073.16,2275990637361784.0
169,212361798930.48,2276787491278851.0
170,212361801787.8,2277584953291774.5
171,212361804645.12,2278383021608901.0
172,212361807502.44,2279181695298616.0
173,212361810359.76,2279980973968817.5
174,212361813217.08,2280780857572237.0
175,212361816074.4,2281581346287993.0
176,212361818931.72,2282382440449034.0
177,212361821789.04,2283184140495651.5
178,212361824646.36,2283986446943406.5
179,212361827503.68,2284789360360884.5
180,212361830361.0,2285592881355682.0
181,212361833218.32,2286397010566112.0
182,212361836075.64,2287201748654930.5
183,212361838932.96,2288007096302996.5
184,212361841790.28,2288813054203825.5
185,212361987513.6,2329274295488493.0
186,212361987513.6,2329274295488493.0
187,212361990370.92,2330098911718871.0
188,212361993228.24,2330929603166766.0
189,212361996085.56,2331764121959054.0
190,212361998942.88,2332601158309031.0
191,212362001800.2,2333439947281078.0
192,212362004657.52,2334280041729567.0
193,212362007514.84,2335121179712947.5
194,212362010372.16,2335963207320024.5
195,212362013229.48,2336806033774731.5
196,212362016086.8,2337649605302639.5
197,212362018944.12,2338493889898583.5
198,212362021801.44,2339338868429252.0
199,212362024658.76,2340184529420335.5
200,212362027516.08,2341030865991597.5
201,212362030373.4,2341877874048241.0
202,212362033230.72,2342725551208254.0
203,212362036088.04,2343573896159972.0
204,212362038945.36,2344422908271730.0
205,212362041802.68,2345272587351879.5
206,212362044660.0,2346122933500953.0
207,212362047517.32,2346973947019985.0
208,212362050374.64,2347825628351076.5
209,212362053231.96,2348677978036222.5
210,212362056089.28,2349530996688522.0
211,212362058946.6,2350384684973770.0
212,212362061803.92,2351239043599239.0
213,212362064661.24,2352094073305180.5
214,212362067518.56,2352949774856511.5
215,212362070375.88,2353806149035769.0
216,212362216099.2,2396776936439543.0
217,212362216099.2,2396776936439543.0
218,212362218956.52,2397653629538623.0
219,212362221813.84,2398536999388466.0
220,212362224671.16,2399424623310905.0
221,212362227528.48,2400315071403391.0
222,212362230385.8,2401207497976837.5
223,212362233243.12,2402101402354594.5
224,212362236100.44,2402996487428833.5
225,212362238957.76,2403892576315766.0
226,212362241815.08,2404789563276182.0
