,0,1
0,212360616000.0,2.943328138524235e+17
1,212360618857.32,2.943677234822303e+17
2,212360621714.64,2.944188528553574e+17
3,212360624571.96,2.9447758315575725e+17
4,212360627429.28,2.945398955236934e+17
5,212360630286.6,2.946039095377303e+17
6,212360633143.92,2.9466874343096896e+17
7,212360636001.24,2.9473398276602886e+17
8,212360638858.56,2.947994321495049e+17
9,212360641715.88,2.948649990537073e+17
10,212360644573.2,2.9493063938607994e+17
11,212360647430.52,2.9499633194726125e+17
12,212360650287.84,2.9506206641830234e+17
13,212360653145.16,2.95127837692383e+17
14,212360656002.48,2.951936431875748e+17
15,212360658859.8,2.952594815642709e+17
16,212360661717.12,2.953253521071532e+17
17,212360664574.44,2.9539125442324954e+17
18,212360667431.76,2.954571882915538e+17
19,212360670289.08,2.9552315358628186e+17
20,212360673146.4,2.9558915023658797e+17
21,212360676003.72,2.9565517820470906e+17
22,212360678861.04,2.957212374735556e+17
23,212360681718.36,2.9578732803926835e+17
24,212360684575.68,2.9585344990660525e+17
25,212360687433.0,2.959196030860994e+17
26,212360690290.32,2.9598578759230586e+17
27,212360693147.64,2.96052003442613e+17
28,212360696004.96,2.961182506563209e+17
29,212360698862.28,2.961845292539652e+17
30,212360844585.6,2.9943750856108544e+17
31,212360844585.6,2.9943750856108544e+17
32,212360847442.92,2.995048563534568e+17
33,212360850300.24,2.995725092026503e+17
34,212360853157.56,2.996403240296432e+17
35,212360856014.88,2.99708233184878e+17
36,212360858872.2,2.9977620457707706e+17
37,212360861729.52,2.998442229494487e+17
38,212360864586.84,2.9991228102311264e+17
39,212360867444.16,2.999803753089928e+17
40,212360870301.48,3.000485041251638e+17
41,212360873158.8,3.001166666563561e+17
42,212360876016.12,3.001848625064297e+17
43,212360878873.44,3.002530914843295e+17
44,212360881730.76,3.003213535008895e+17
45,212360884588.08,3.003896485185678e+17
46,212360887445.4,3.0045797652673824e+17
47,212360890302.72,3.0052633752938765e+17
48,212360893160.04,3.005947315387752e+17
49,212360896017.36,3.006631585719443e+17
50,212360898874.68,3.007316186487396e+17
51,212360901732.0,3.008001117907601e+17
52,212360904589.32,3.008686380208497e+17
53,212360907446.64,3.009371973627567e+17
54,212360910303.96,3.010057898407933e+17
55,212360913161.28,3.0107441547955686e+17
56,212360916018.6,3.011430743038411e+17
57,212360918875.92,3.0121176633868845e+17
58,212360921733.24,3.0128049160939603e+17
59,212360924590.56,3.0134925014138566e+17
60,212360927447.88,3.0141804196006765e+17
61,212361073171.2,3.0489137295480826e+17
62,212361073171.2,3.0489137295480826e+17
63,212361076028.52,3.049613242044386e+17
64,212361078885.84,3.050316092273551e+17
65,212361081743.16,3.0510207236299603e+17
66,212361084600.48,3.051726392985722e+17
67,212361087457.8,3.052432744405135e+17
68,212361090315.12,3.053139606984499e+17
69,212361093172.44,3.0538468983386e+17
70,212361096029.76,3.054554578538992e+17
71,212361098887.08,3.055262628104871e+17
72,212361101744.4,3.055971037463632e+17
73,212361104601.72,3.05667980188694e+17
74,212361107459.04,3.0573889190444634e+17
75,212361110316.36,3.0580983878120403e+17
76,212361113173.68,3.058808207684896e+17
77,212361116031.0,3.0595183784857254e+17
78,212361118888.32,3.060228900217499e+17
79,212361121745.64,3.0609397729866304e+17
80,212361124602.96,3.0616509969601946e+17
81,212361127460.28,3.062362572341453e+17
82,212361130317.6,3.063074499356528e+17
83,212361133174.92,3.063786778247751e+17
84,212361136032.24,3.064499409269218e+17
85,212361138889.56,3.0652123926824557e+17
86,212361141746.88,3.06592572875299e+17
87,212361144604.2,3.066639417749107e+17
88,212361147461.52,3.067353459942288e+17
89,212361150318.84,3.068067855607193e+17
90,212361153176.16,3.068782605020096e+17
91,212361156033.48,3.0694977084572864e+17
92,212361301756.8,3.105595930193753e+17
93,212361301756.8,3.105595930193753e+17
94,212361304614.12,3.106323284480426e+17
95,212361307471.44,3.107054200057254e+17
96,212361310328.76,3.1077870308403974e+17
97,212361313186.08,3.1085209833349894e+17
98,212361316043.4,3.109255673813554e+17
99,212361318900.72,3.109990916221677e+17
100,212361321758.04,3.1107266199683994e+17
101,212361324615.36,3.111462740690182e+17
102,212361327472.68,3.112199256504517e+17
103,212361330330.0,3.112936156531079e+17
104,212361333187.32,3.11367343532381e+17
105,212361336044.64,3.1144110901549984e+17
106,212361338901.96,3.115149119679107e+17
107,212361341759.28,3.115887523268189e+17
108,212361344616.6,3.1166263006779725e+17
109,212361347473.92,3.117365451877684e+17
110,212361350331.24,3.1181049769602515e+17
111,212361353188.56,3.118844876091952e+17
112,212361356045.88,3.1195851494832256e+17
113,212361358903.2,3.1203257973727546e+17
114,212361361760.52,3.121066820019156e+17
115,212361364617.84,3.1218082176955744e+17
116,212361367475.16,3.122549990684435e+17
117,212361370332.48,3.123292139273311e+17
118,212361373189.8,3.124034663753352e+17
119,212361376047.12,3.124777564419675e+17
120,212361378904.44,3.1255208415712294e+17
121,212361381761.76,3.126264495508994e+17
122,212361384619.08,3.127008526534093e+17
123,212361530342.4,3.164559263495806e+17
124,212361530342.4,3.164559263495806e+17
125,212361533199.72,3.165316255730726e+17
126,212361536057.04,3.1660770524119085e+17
127,212361538914.36,3.1668399115373536e+17
128,212361541771.68,3.167603984999592e+17
129,212361544629.0,3.168368858599729e+17
130,212361547486.32,3.169134329487061e+17
131,212361550343.64,3.169900297871635e+17
132,212361553200.96,3.1706667143612806e+17
133,212361556058.28,3.1714335543183974e+17
134,212361558915.6,3.172200805344252e+17
135,212361561772.92,3.17296846114866e+17
136,212361564630.24,3.1737365185300774e+17
137,212361567487.56,3.174504975874775e+17
138,212361570344.88,3.1752738324027366e+17
139,212361573202.2,3.176043087784752e+17
140,212361576059.52,3.176812741945203e+17
141,212361578916.84,3.177582794956928e+17
142,212361581774.16,3.1783532469816646e+17
143,212361584631.48,3.1791240982352954e+17
144,212361587488.8,3.179895348968594e+17
145,212361590346.12,3.180666999457033e+17
146,212361593203.44,3.181439049994064e+17
147,212361596060.76,3.1822115008847354e+17
148,212361598918.08,3.182984352440783e+17
149,212361601775.4,3.1837576049785594e+17
150,212361604632.72,3.1845312588193715e+17
151,212361607490.04,3.185305314289191e+17
152,212361610347.36,3.186079771716544e+17
153,212361613204.68,3.186854631430277e+17
154,212361758928.0,3.225952859903408e+17
155,212361758928.0,3.225952859903408e+17
156,212361761785.32,3.226741450767088e+17
157,212361764642.64,3.227534110973218e+17
158,212361767499.96,3.228328995609671e+17
159,212361770357.28,3.229125197290348e+17
160,212361773214.6,3.229922268364486e+17
161,212361776071.92,3.230719987332862e+17
162,212361778929.24,3.231518244075224e+17
163,212361781786.56,3.232316983486539e+17
164,212361784643.88,3.233116177761807e+17
165,212361787501.2,3.2339158127349766e+17
166,212361790358.52,3.234715881120626e+17
167,212361793215.84,3.235516379150746e+17
168,212361796073.16,3.236317304885997e+17
169,212361798930.48,3.2371186573583174e+17
170,212361801787.8,3.237920436130852e+17
171,212361804645.12,3.238722641068912e+17
172,212361807502.44,3.2395252722164563e+17
173,212361810359.76,3.2403283297255744e+17
174,212361813217.08,3.241131813814912e+17
175,212361816074.4,3.241935724746369e+17
176,212361818931.72,3.242740062812535e+17
177,212361821789.04,3.2435448283282963e+17
178,212361824646.36,3.2443500216231936e+17
179,212361827503.68,3.245155643035343e+17
180,212361830361.0,3.2459616929089197e+17
181,212361833218.32,3.2467681715942426e+17
182,212361836075.64,3.2475750794473965e+17
183,212361838932.96,3.24838241682769e+17
184,212361841790.28,3.249190184095038e+17
185,212361987513.6,3.289939715501158e+17
186,212361987513.6,3.289939715501158e+17
187,212361990370.92,3.2907620502391424e+17
188,212361993228.24,3.291588743459625e+17
189,212361996085.56,3.292417839706228e+17
190,212361998942.88,3.2932483671617043e+17
191,212362001800.2,3.294079841394053e+17
192,212362004657.52,3.294912020162061e+17
193,212362007514.84,3.295744781721224e+17
194,212362010372.16,3.29657806446153e+17
195,212362013229.48,3.2974118369273075e+17
196,212362016086.8,3.298246082889897e+17
197,212362018944.12,3.2990807938869786e+17
198,212362021801.44,3.299915965471308e+17
199,212362024658.76,3.3007515953071443e+17
200,212362027516.08,3.301587682193375e+17
201,212362030373.4,3.3024242255567277e+17
202,212362033230.72,3.303261225184989e+17
203,212362036088.04,3.3040986810816666e+17
204,212362038945.36,3.3049365933821574e+17
205,212362041802.68,3.305774962303961e+17
206,212362044660.0,3.306613788118321e+17
207,212362047517.32,3.307453071134745e+17
208,212362050374.64,3.308292811690571e+17
209,212362053231.96,3.309133010141626e+17
210,212362056089.28,3.3099736668548134e+17
211,212362058946.6,3.31081478220494e+17
212,212362061803.92,3.3116563565745754e+17
213,212362064661.24,3.31249839035337e+17
214,212362067518.56,3.3133408839351034e+17
215,212362070375.88,3.314183837714562e+17
216,212362216099.2,3.356698421891066e+17
217,212362216099.2,3.356698421891066e+17
218,212362218956.52,3.357556853661073e+17
219,212362221813.84,3.358419960166654e+17
220,212362224671.16,3.359285667056732e+17
221,212362227528.48,3.3601529323823546e+17
222,212362230385.8,3.361021231203487e+17
223,212362233243.12,3.361890298165592e+17
224,212362236100.44,3.362759998416303e+17
225,212362238957.76,3.363630262921168e+17
226,212362241815.08,3.364501056005932e+17
227,212362244672.4,3.365372359027722e+17
228,212362247529.72,3.366244162128377e+17
229,212362250387.04,3.3671164600436845e+17
230,212362253244.36,3.367989249953902e+17
231,212362256101.68,3.3688625303684326e+17
232,212362258959.0,3.3697363005409043e+17
233,212362261816.32,3.370610560157779e+17
234,212362264673.64,3.3714853091667725e+17
235,212362267530.96,3.372360547677026e+17
236,212362270388.28,3.37323627589922e+17
237,212362273245.6,3.374112494111049e+17
238,212362276102.92,3.3749892026381165e+17
239,212362278960.24,3.3758664018408384e+17
240,212362281817.56,3.3767440921030637e+17
241,212362284674.88,3.377622273823023e+17
242,212362287532.2,3.378500947409212e+17
243,212362290389.52,3.379380113279979e+17
244,212362293246.84,3.3802597718625075e+17
245,212362296104.16,3.381139923589247e+17
246,212362298961.48,3.382020568894184e+17
247,212362444684.8,3.426425176339259e+17
248,212362444684.8,3.426425176339259e+17
249,212362447542.12,3.4273222933839104e+17
250,212362450399.44,3.428224431831393e+17
