,0,1
0,212360616000.0,1997840798133549.0
1,212360618857.32,1997846757596512.8
2,212360621714.64,1997852787651721.2
3,212360624571.96,1997858818600829.0
4,212360627429.28,1997864849599313.0
5,212360630286.6,1997870880636445.0
6,212360633143.92,1997876911712081.5
7,212360636001.24,1997882942826243.5
8,212360638858.56,1997888973978945.2
9,212360641715.88,1997895005170164.0
10,212360644573.2,1997901036399876.8
11,212360647430.52,1997907067668091.2
12,212360650287.84,1997913098974841.0
13,212360653145.16,1997919130320126.2
14,212360656002.48,1997925161703934.5
15,212360658859.8,1997931193126235.2
16,212360661717.12,1997937224587042.5
17,212360664574.44,1997943256086385.0
18,212360667431.76,1997949287624267.5
19,212360670289.08,1997955319200672.2
20,212360673146.4,1997961350815573.2
21,212360676003.72,1997967382468982.0
22,212360678861.04,1997973414160924.2
23,212360681718.36,1997979445891413.2
24,212360684575.68,1997985477660425.0
25,212360687433.0,1997991509467934.5
26,212360690290.32,1997997541313952.2
27,212360693147.64,1998003573198512.5
28,212360696004.96,1998009605121614.8
29,212360698862.28,1998015637083240.2
30,212360844585.6,1998323108108934.8
31,212360844585.6,1998323108108934.8
32,212360847442.92,1998329142056509.8
33,212360850300.24,1998335176059036.5
34,212360853157.56,1998341210100345.5
35,212360856014.88,1998347244180195.8
36,212360858872.2,1998353278298572.2
37,212360861729.52,1998359312455479.2
38,212360864586.84,1998365346650950.0
39,212360867444.16,1998371380884992.5
40,212360870301.48,1998377415157580.0
41,212360873158.8,1998383449468692.2
42,212360876016.12,1998389483818340.2
43,212360878873.44,1998395518206545.0
44,212360881730.76,1998401552633329.0
45,212360884588.08,1998407587098662.2
46,212360887445.4,1998413621602520.2
47,212360890302.72,1998419656144913.5
48,212360893160.04,1998425690725873.0
49,212360896017.36,1998431725345405.8
50,212360898874.68,1998437760003493.5
51,212360901732.0,1998443794700107.5
52,212360904589.32,1998449829435258.2
53,212360907446.64,1998455864208974.8
54,212360910303.96,1998461899021270.0
55,212360913161.28,1998467933872117.8
56,212360916018.6,1998473968761500.0
57,212360918875.92,1998480003689416.5
58,212360921733.24,1998486038655906.0
59,212360924590.56,1998492073660971.5
60,212360927447.88,1998498108704593.5
61,212361073171.2,1998805857342236.2
62,212361073171.2,1998805857342236.2
63,212361076028.52,1998811894374191.0
64,212361078885.84,1998817931461161.0
65,212361081743.16,1998823968586941.8
66,212361084600.48,1998830005751301.2
67,212361087457.8,1998836042954212.2
68,212361090315.12,1998842080195687.0
69,212361093172.44,1998848117475755.0
70,212361096029.76,1998854154794424.8
71,212361098887.08,1998860192151676.8
72,212361101744.4,1998866229547478.2
73,212361104601.72,1998872266981848.8
74,212361107459.04,1998878304454813.0
75,212361110316.36,1998884341966383.5
76,212361113173.68,1998890379516533.0
77,212361116031.0,1998896417105240.0
78,212361118888.32,1998902454732511.2
79,212361121745.64,1998908492398383.2
80,212361124602.96,1998914530102858.2
81,212361127460.28,1998920567845922.2
82,212361130317.6,1998926605627538.2
83,212361133174.92,1998932643447725.8
84,212361136032.24,1998938681306510.0
85,212361138889.56,1998944719203906.2
86,212361141746.88,1998950757139888.2
87,212361144604.2,1998956795114429.8
88,212361147461.52,1998962833127538.2
89,212361150318.84,1998968871179248.0
90,212361153176.16,1998974909269573.5
91,212361156033.48,1998980947398479.8
92,212361301756.8,1999288853356820.5
93,212361301756.8,1999288853356820.5
94,212361304614.12,1999294893475673.0
95,212361307471.44,1999300933649588.2
96,212361310328.76,1999306973862345.5
97,212361313186.08,1999313014113716.0
98,212361316043.4,1999319054403668.8
99,212361318900.72,1999325094732210.2
100,212361321758.04,1999331135099381.0
101,212361324615.36,1999337175505187.8
102,212361327472.68,1999343215949604.5
103,212361330330.0,1999349256432604.2
104,212361333187.32,1999355296954201.0
105,212361336044.64,1999361337514422.2
106,212361338901.96,1999367378113281.0
107,212361341759.28,1999373418750758.0
108,212361344616.6,1999379459426819.0
109,212361347473.92,1999385500141470.8
110,212361350331.24,1999391540894757.2
111,212361353188.56,1999397581686680.5
112,212361356045.88,1999403622517222.5
113,212361358903.2,1999409663386350.2
114,212361361760.52,1999415704294075.8
115,212361364617.84,1999421745240434.2
116,212361367475.16,1999427786225433.2
117,212361370332.48,1999433827249053.2
118,212361373189.8,1999439868311258.2
119,212361376047.12,1999445909412063.8
120,212361378904.44,1999451950551504.0
121,212361381761.76,1999457991729588.8
122,212361384619.08,1999464032946290.5
123,212361530342.4,1999772096353056.5
124,212361530342.4,1999772096353056.5
125,212361533199.72,1999778139561311.0
126,212361536057.04,1999784182824675.5
127,212361538914.36,1999790226126919.2
128,212361541771.68,1999796269467805.2
129,212361544629.0,1999802312847305.5
130,212361547486.32,1999808356265423.0
131,212361550343.64,1999814399722203.8
132,212361553200.96,1999820443217649.0
133,212361556058.28,1999826486751742.0
134,212361558915.6,1999832530324445.8
135,212361561772.92,1999838573935773.5
136,212361564630.24,1999844617585762.5
137,212361567487.56,1999850661274423.2
138,212361570344.88,1999856705001725.2
139,212361573202.2,1999862748767641.8
140,212361576059.52,1999868792572189.8
141,212361578916.84,1999874836415394.5
142,212361581774.16,1999880880297278.5
143,212361584631.48,1999886924217806.0
144,212361587488.8,1999892968176951.8
145,212361590346.12,1999899012174725.2
146,212361593203.44,1999905056211160.5
147,212361596060.76,1999911100286273.2
148,212361598918.08,1999917144400032.5
149,212361601775.4,1999923188552415.0
150,212361604632.72,1999929232743424.8
151,212361607490.04,1999935276973100.2
152,212361610347.36,1999941321241456.0
153,212361613204.68,1999947365548458.8
154,212361758928.0,2000255586531515.5
155,212361758928.0,2000255586531515.5
156,212361761785.32,2000261632831675.8
157,212361764642.64,2000267679187003.8
158,212361767499.96,2000273725581242.5
159,212361770357.28,2000279772014155.8
160,212361773214.6,2000285818485707.2
161,212361776071.92,2000291864995917.5
162,212361778929.24,2000297911544813.5
163,212361781786.56,2000303958132412.0
164,212361784643.88,2000310004758687.5
165,212361787501.2,2000316051423604.8
166,212361790358.52,2000322098127173.2
167,212361793215.84,2000328144869437.8
168,212361796073.16,2000334191650407.2
169,212361798930.48,2000340238470051.0
170,212361801787.8,2000346285328342.0
171,212361804645.12,2000352332225289.0
